tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
11520,note_on,0,0,7,,,,,,,,6,,,79,92
11520,note_on,32,0,8,,,,,,,,7,,,55,92
11520,note_on,32,0,4,,,,,,,,3,,,55,92
12240,note_on,720,0,1,,,,,,,,0,,,76,0
12240,note_on,720,0,3,,,,,,,,2,,,59,0
12240,note_on,0,0,7,,,,,,,,6,,,79,0
12240,note_on,0,0,7,,,,,,,,6,,,76,0
12240,note_on,720,0,8,,,,,,,,7,,,55,0
12240,note_on,720,0,4,,,,,,,,3,,,55,0
12240,note_on,720,0,7,,,,,,,,6,,,71,0
12288,note_on,48,0,1,,,,,,,,0,,,76,92
12288,note_on,0,0,7,,,,,,,,6,,,79,92
12288,note_on,0,0,7,,,,,,,,6,,,76,92
12288,note_on,768,0,2,,,,,,,,1,,,67,0
12288,note_on,0,0,2,,,,,,,,1,,,67,92
12288,note_on,48,0,4,,,,,,,,3,,,46,92
12288,note_on,48,0,3,,,,,,,,2,,,61,92
12288,note_on,48,0,7,,,,,,,,6,,,73,92
12288,note_on,48,0,8,,,,,,,,7,,,46,92
12624,note_on,336,0,3,,,,,,,,2,,,61,0
12624,note_on,336,0,7,,,,,,,,6,,,73,0
12624,note_on,336,0,4,,,,,,,,3,,,46,0
12624,note_on,336,0,8,,,,,,,,7,,,46,0
12624,note_on,336,0,1,,,,,,,,0,,,76,0
12672,note_on,48,0,4,,,,,,,,3,,,47,92
12672,note_on,48,0,7,,,,,,,,6,,,71,92
12672,note_on,48,0,1,,,,,,,,0,,,76,92
12672,note_on,48,0,8,,,,,,,,7,,,47,92
12672,note_on,48,0,3,,,,,,,,2,,,59,92
13008,note_on,336,0,7,,,,,,,,6,,,79,0
13008,note_on,720,0,2,,,,,,,,1,,,67,0
13056,note_on,48,0,7,,,,,,,,6,,,78,92
13056,note_on,48,0,2,,,,,,,,1,,,66,92
13392,note_on,0,0,7,,,,,,,,6,,,71,0
13392,note_on,336,0,7,,,,,,,,6,,,76,0
13440,note_on,768,0,1,,,,,,,,0,,,76,0
13440,note_on,0,0,1,,,,,,,,0,,,75,92
13440,note_on,48,0,7,,,,,,,,6,,,75,92
13776,note_on,1104,0,8,,,,,,,,7,,,47,0
13776,note_on,336,0,1,,,,,,,,0,,,75,0
13776,note_on,1104,0,4,,,,,,,,3,,,47,0
13776,note_on,0,0,7,,,,,,,,6,,,78,0
13776,note_on,336,0,7,,,,,,,,6,,,75,0
13776,note_on,1104,0,3,,,,,,,,2,,,59,0
13824,note_on,48,0,4,,,,,,,,3,,,52,92
13824,note_on,768,0,2,,,,,,,,1,,,66,0
13824,note_on,0,0,2,,,,,,,,1,,,67,92
13824,note_on,48,0,3,,,,,,,,2,,,59,92
13824,note_on,48,0,7,,,,,,,,6,,,71,92
13824,note_on,0,0,7,,,,,,,,6,,,76,92
13824,note_on,0,0,7,,,,,,,,6,,,79,92
13824,note_on,48,0,1,,,,,,,,0,,,76,92
13824,note_on,48,0,8,,,,,,,,7,,,52,92
14928,note_on,1104,0,3,,,,,,,,2,,,59,0
14928,note_on,1104,0,2,,,,,,,,1,,,67,0
14928,note_on,0,0,7,,,,,,,,6,,,79,0
14928,note_on,1104,0,4,,,,,,,,3,,,52,0
14928,note_on,1104,0,7,,,,,,,,6,,,71,0
14928,note_on,0,0,7,,,,,,,,6,,,76,0
14928,note_on,1104,0,1,,,,,,,,0,,,76,0
14928,note_on,1104,0,8,,,,,,,,7,,,52,0
14976,note_on,10592,0,6,,,,,,,,5,,,69,92
14976,note_on,48,0,1,,,,,,,,0,,,69,92
15504,note_on,528,0,6,,,,,,,,5,,,69,0
15504,note_on,528,0,1,,,,,,,,0,,,69,0
15552,note_on,48,0,1,,,,,,,,0,,,69,92
15552,note_on,48,0,6,,,,,,,,5,,,69,92
15712,note_on,160,0,6,,,,,,,,5,,,69,0
15712,note_on,160,0,1,,,,,,,,0,,,69,0
15744,note_on,32,0,1,,,,,,,,0,,,69,92
15744,note_on,32,0,6,,,,,,,,5,,,69,92
15904,note_on,160,0,1,,,,,,,,0,,,69,0
15904,note_on,160,0,6,,,,,,,,5,,,69,0
15936,note_on,32,0,1,,,,,,,,0,,,69,92
15936,note_on,32,0,6,,,,,,,,5,,,69,92
16096,end_of_track,0,1,6,,,,,,,,,,,,
16096,note_on,160,0,1,,,,,,,,0,,,69,0
16096,note_on,160,0,6,,,,,,,,5,,,69,0
16128,note_on,1200,0,8,,,,,,,,7,,,59,108
16128,note_on,1200,0,2,,,,,,,,1,,,66,108
16128,note_on,32,0,1,,,,,,,,0,,,75,108
16128,note_on,1200,0,4,,,,,,,,3,,,59,108
16128,note_on,1200,0,3,,,,,,,,2,,,59,108
16128,note_on,0,0,7,,,,,,,,6,,,75,108
16128,note_on,1200,0,7,,,,,,,,6,,,71,108
16128,note_on,0,0,7,,,,,,,,6,,,78,108
16656,note_on,528,0,7,,,,,,,,6,,,71,0
16656,note_on,0,0,7,,,,,,,,6,,,75,0
16656,note_on,0,0,7,,,,,,,,6,,,78,0
16656,note_on,528,0,2,,,,,,,,1,,,66,0
16656,note_on,528,0,4,,,,,,,,3,,,59,0
16656,note_on,528,0,3,,,,,,,,2,,,59,0
16656,note_on,528,0,8,,,,,,,,7,,,59,0
16704,note_on,48,0,7,,,,,,,,6,,,71,108
16704,note_on,0,0,7,,,,,,,,6,,,75,108
16704,note_on,0,0,7,,,,,,,,6,,,78,108
16704,note_on,48,0,3,,,,,,,,2,,,59,108
16704,note_on,48,0,2,,,,,,,,1,,,66,108
16704,note_on,48,0,8,,,,,,,,7,,,59,108
16704,note_on,48,0,4,,,,,,,,3,,,59,108
16864,note_on,160,0,4,,,,,,,,3,,,59,0
16864,note_on,0,0,7,,,,,,,,6,,,78,0
16864,note_on,0,0,7,,,,,,,,6,,,75,0
16864,note_on,160,0,7,,,,,,,,6,,,71,0
16864,note_on,160,0,8,,,,,,,,7,,,59,0
16864,note_on,160,0,2,,,,,,,,1,,,66,0
16864,note_on,160,0,3,,,,,,,,2,,,59,0
16896,note_on,32,0,7,,,,,,,,6,,,71,108
16896,note_on,32,0,4,,,,,,,,3,,,57,108
16896,note_on,32,0,8,,,,,,,,7,,,57,108
16896,note_on,0,0,7,,,,,,,,6,,,78,108
16896,note_on,0,0,7,,,,,,,,6,,,75,108
16896,note_on,32,0,2,,,,,,,,1,,,66,108
16896,note_on,32,0,3,,,,,,,,2,,,59,108
17056,note_on,160,0,8,,,,,,,,7,,,57,0
17056,note_on,160,0,3,,,,,,,,2,,,59,0
17056,note_on,0,0,7,,,,,,,,6,,,78,0
17056,note_on,160,0,7,,,,,,,,6,,,71,0
17056,note_on,0,0,7,,,,,,,,6,,,75,0
17056,note_on,160,0,2,,,,,,,,1,,,66,0
17056,note_on,160,0,4,,,,,,,,3,,,57,0
17088,note_on,32,0,7,,,,,,,,6,,,71,108
17088,note_on,0,0,7,,,,,,,,6,,,75,108
17088,note_on,0,0,7,,,,,,,,6,,,78,108
17088,note_on,32,0,3,,,,,,,,2,,,59,108
17088,note_on,32,0,8,,,,,,,,7,,,57,108
17088,note_on,32,0,4,,,,,,,,3,,,57,108
17088,note_on,32,0,2,,,,,,,,1,,,66,108
17232,note_on,1104,0,1,,,,,,,,0,,,75,0
17248,note_on,160,0,3,,,,,,,,2,,,59,0
17248,note_on,160,0,4,,,,,,,,3,,,57,0
17248,note_on,160,0,8,,,,,,,,7,,,57,0
17248,note_on,160,0,7,,,,,,,,6,,,71,0
17248,note_on,160,0,2,,,,,,,,1,,,66,0
17248,note_on,0,0,7,,,,,,,,6,,,78,0
17248,note_on,0,0,7,,,,,,,,6,,,75,0
17280,note_on,32,0,4,,,,,,,,3,,,55,108
17280,note_on,32,0,7,,,,,,,,6,,,71,108
17280,note_on,0,0,7,,,,,,,,6,,,76,108
17280,note_on,0,0,7,,,,,,,,6,,,79,108
17280,note_on,48,0,1,,,,,,,,0,,,76,108
17280,note_on,32,0,2,,,,,,,,1,,,67,108
17280,note_on,32,0,8,,,,,,,,7,,,55,108
17280,note_on,32,0,3,,,,,,,,2,,,59,108
18000,note_on,0,0,7,,,,,,,,6,,,76,0
18000,note_on,720,0,2,,,,,,,,1,,,67,0
18000,note_on,720,0,8,,,,,,,,7,,,55,0
18000,note_on,0,0,7,,,,,,,,6,,,79,0
18000,note_on,720,0,4,,,,,,,,3,,,55,0
18000,note_on,720,0,3,,,,,,,,2,,,59,0
18000,note_on,720,0,7,,,,,,,,6,,,71,0
18048,note_on,0,0,7,,,,,,,,6,,,79,108
18048,note_on,48,0,3,,,,,,,,2,,,61,108
18048,note_on,48,0,8,,,,,,,,7,,,46,108
18048,note_on,48,0,7,,,,,,,,6,,,73,108
18048,note_on,48,0,2,,,,,,,,1,,,67,108
18048,note_on,48,0,4,,,,,,,,3,,,46,108
18048,note_on,0,0,7,,,,,,,,6,,,76,108
18384,note_on,1104,0,1,,,,,,,,0,,,76,0
18384,note_on,336,0,4,,,,,,,,3,,,46,0
18384,note_on,336,0,3,,,,,,,,2,,,61,0
18384,note_on,336,0,7,,,,,,,,6,,,73,0
18384,note_on,336,0,8,,,,,,,,7,,,46,0
18432,note_on,48,0,8,,,,,,,,7,,,47,108
18432,note_on,48,0,4,,,,,,,,3,,,47,108
18432,note_on,48,0,3,,,,,,,,2,,,59,108
18432,note_on,48,0,7,,,,,,,,6,,,71,108
18432,note_on,48,0,1,,,,,,,,0,,,76,108
18768,note_on,720,0,2,,,,,,,,1,,,67,0
18768,note_on,336,0,7,,,,,,,,6,,,79,0
18816,note_on,48,0,7,,,,,,,,6,,,78,108
18816,note_on,48,0,2,,,,,,,,1,,,66,108
19152,note_on,0,0,7,,,,,,,,6,,,71,0
19152,note_on,336,0,7,,,,,,,,6,,,76,0
19200,note_on,48,0,7,,,,,,,,6,,,75,108
19200,note_on,768,0,1,,,,,,,,0,,,76,0
19200,note_on,0,0,1,,,,,,,,0,,,75,108
19536,note_on,1104,0,8,,,,,,,,7,,,47,0
19536,note_on,720,0,2,,,,,,,,1,,,66,0
19536,note_on,1104,0,3,,,,,,,,2,,,59,0
19536,note_on,336,0,7,,,,,,,,6,,,75,0
19536,note_on,0,0,7,,,,,,,,6,,,78,0
19536,note_on,336,0,1,,,,,,,,0,,,75,0
19536,note_on,1104,0,4,,,,,,,,3,,,47,0
19584,note_on,48,0,4,,,,,,,,3,,,52,108
19584,note_on,48,0,3,,,,,,,,2,,,59,108
19584,note_on,48,0,1,,,,,,,,0,,,76,108
19584,note_on,0,0,7,,,,,,,,6,,,76,108
19584,note_on,0,0,7,,,,,,,,6,,,80,108
19584,note_on,48,0,2,,,,,,,,1,,,68,108
19584,end_of_track,0,1,0,,,,,,,,,,,,
19584,set_tempo,13824,1,0,750000,,,,,,,,,,,
19584,note_on,0,0,8,,,,,,,,7,,,52,108
19584,note_on,48,0,8,,,,,,,,7,,,40,108
19584,note_on,48,0,7,,,,,,,,6,,,71,108
20688,note_on,1104,0,1,,,,,,,,0,,,76,0
20688,note_on,1104,0,7,,,,,,,,6,,,71,0
20688,note_on,0,0,7,,,,,,,,6,,,76,0
20688,end_of_track,0,1,1,,,,,,,,,,,,
20688,note_on,1104,0,2,,,,,,,,1,,,68,0
20688,note_on,1104,0,3,,,,,,,,2,,,59,0
20688,end_of_track,0,1,3,,,,,,,,,,,,
20688,end_of_track,0,1,4,,,,,,,,,,,,
20688,note_on,1104,0,4,,,,,,,,3,,,52,0
20688,end_of_track,0,1,7,,,,,,,,,,,,
20688,end_of_track,0,1,8,,,,,,,,,,,,
20688,note_on,0,0,8,,,,,,,,7,,,52,0
20688,note_on,1104,0,8,,,,,,,,7,,,40,0
20688,end_of_track,0,1,2,,,,,,,,,,,,
20688,note_on,0,0,7,,,,,,,,6,,,80,0
