tick,type,time,control,value,channel,meta,track,program,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,data,tempo,note,velocity
13056,note_on,0,,,0,0,0,,,,,,,,67,100
13056,note_off,0,,,1,0,0,,,,,,,,45,67
13056,note_off,0,,,2,0,0,,,,,,,,45,55
13184,note_off,128,,,0,0,0,,,,,,,,76,64
13184,note_off,0,,,0,0,0,,,,,,,,67,64
13248,note_on,64,,,0,0,0,,,,,,,,78,100
13248,note_off,0,,,0,0,0,,,,,,,,73,64
13248,note_on,0,,,0,0,0,,,,,,,,74,100
13248,note_on,0,,,0,0,0,,,,,,,,66,100
13248,note_on,0,,,1,0,0,,,,,,,,45,106
13248,note_on,0,,,2,0,0,,,,,,,,45,87
13436,note_off,188,,,0,0,0,,,,,,,,78,64
13436,note_off,0,,,0,0,0,,,,,,,,74,64
13436,note_off,0,,,0,0,0,,,,,,,,66,64
13440,note_on,4,,,0,0,0,,,,,,,,81,100
13440,note_on,0,,,0,0,0,,,,,,,,78,100
13440,note_on,0,,,0,0,0,,,,,,,,62,100
13568,note_off,128,,,0,0,0,,,,,,,,81,64
13568,note_off,0,,,0,0,0,,,,,,,,78,64
13568,note_off,0,,,0,0,0,,,,,,,,62,64
13632,note_on,64,,,0,0,0,,,,,,,,78,100
13632,note_on,0,,,0,0,0,,,,,,,,74,100
13632,note_on,0,,,0,0,0,,,,,,,,66,100
13632,note_off,0,,,1,0,0,,,,,,,,45,67
13632,note_off,0,,,2,0,0,,,,,,,,45,55
13760,note_off,128,,,0,0,0,,,,,,,,78,64
13760,note_off,0,,,0,0,0,,,,,,,,74,64
13760,note_off,0,,,0,0,0,,,,,,,,66,64
13824,note_on,64,,,0,0,0,,,,,,,,76,100
13824,note_on,0,,,0,0,0,,,,,,,,73,100
13824,note_on,0,,,0,0,0,,,,,,,,67,100
13824,note_on,0,,,1,0,0,,,,,,,,45,106
13824,note_on,0,,,2,0,0,,,,,,,,45,87
14012,note_off,188,,,0,0,0,,,,,,,,76,64
14012,note_off,0,,,0,0,0,,,,,,,,67,64
14016,note_on,4,,,0,0,0,,,,,,,,79,100
14016,note_on,0,,,0,0,0,,,,,,,,76,100
14016,note_on,0,,,0,0,0,,,,,,,,64,100
14108,note_off,92,,,0,0,0,,,,,,,,73,64
14144,note_off,36,,,0,0,0,,,,,,,,79,64
14144,note_off,0,,,0,0,0,,,,,,,,64,64
14208,note_on,64,,,0,0,0,,,,,,,,76,100
14208,note_off,0,,,0,0,0,,,,,,,,76,64
14208,note_on,0,,,0,0,0,,,,,,,,73,100
14208,note_on,0,,,0,0,0,,,,,,,,67,100
14208,note_off,0,,,1,0,0,,,,,,,,45,67
14208,note_off,0,,,2,0,0,,,,,,,,45,55
14336,note_off,128,,,0,0,0,,,,,,,,76,64
14336,note_off,0,,,0,0,0,,,,,,,,67,64
14400,note_on,64,,,0,0,0,,,,,,,,78,100
14400,note_off,0,,,0,0,0,,,,,,,,73,64
14400,note_on,0,,,0,0,0,,,,,,,,74,100
14400,note_on,0,,,0,0,0,,,,,,,,66,100
14400,note_on,0,,,1,0,0,,,,,,,,45,106
14400,note_on,0,,,2,0,0,,,,,,,,45,87
14588,note_off,188,,,0,0,0,,,,,,,,78,64
14588,note_off,0,,,0,0,0,,,,,,,,74,64
14588,note_off,0,,,0,0,0,,,,,,,,66,64
14592,note_on,4,,,0,0,0,,,,,,,,81,100
14592,note_on,0,,,0,0,0,,,,,,,,78,100
14592,note_on,0,,,0,0,0,,,,,,,,62,100
14720,note_off,128,,,0,0,0,,,,,,,,81,64
14720,note_off,0,,,0,0,0,,,,,,,,78,64
14720,note_off,0,,,0,0,0,,,,,,,,62,64
14784,note_on,64,,,0,0,0,,,,,,,,78,100
14784,note_on,0,,,0,0,0,,,,,,,,74,100
14784,note_on,0,,,0,0,0,,,,,,,,66,100
14784,note_off,0,,,1,0,0,,,,,,,,45,67
14784,note_off,0,,,2,0,0,,,,,,,,45,55
14912,note_off,128,,,0,0,0,,,,,,,,78,64
14912,note_off,0,,,0,0,0,,,,,,,,74,64
14912,note_off,0,,,0,0,0,,,,,,,,66,64
14976,note_on,64,,,0,0,0,,,,,,,,76,100
14976,note_on,0,,,0,0,0,,,,,,,,73,100
14976,note_on,0,,,0,0,0,,,,,,,,67,100
14976,note_on,0,,,1,0,0,,,,,,,,45,106
14976,note_on,0,,,2,0,0,,,,,,,,45,87
15164,note_off,188,,,0,0,0,,,,,,,,76,64
15164,note_off,0,,,0,0,0,,,,,,,,67,64
15168,note_on,4,,,0,0,0,,,,,,,,79,100
15168,note_on,0,,,0,0,0,,,,,,,,76,100
15168,note_on,0,,,0,0,0,,,,,,,,64,100
15260,note_off,92,,,0,0,0,,,,,,,,73,64
15296,note_off,36,,,0,0,0,,,,,,,,79,64
15296,note_off,0,,,0,0,0,,,,,,,,64,64
15360,note_on,64,,,0,0,0,,,,,,,,76,100
15360,note_off,0,,,0,0,0,,,,,,,,76,64
15360,note_on,0,,,0,0,0,,,,,,,,73,100
15360,note_on,0,,,0,0,0,,,,,,,,67,100
15360,note_off,0,,,1,0,0,,,,,,,,45,67
15360,note_off,0,,,2,0,0,,,,,,,,45,55
15488,note_off,128,,,0,0,0,,,,,,,,76,64
15488,note_off,0,,,0,0,0,,,,,,,,67,64
15552,note_on,64,,,0,0,0,,,,,,,,76,100
15552,note_off,0,,,0,0,0,,,,,,,,73,64
15552,note_on,0,,,0,0,0,,,,,,,,73,100
15552,note_on,0,,,0,0,0,,,,,,,,67,100
15552,note_on,0,,,1,0,0,,,,,,,,45,106
15552,note_on,0,,,2,0,0,,,,,,,,45,87
15740,note_off,188,,,0,0,0,,,,,,,,76,64
15740,note_off,0,,,0,0,0,,,,,,,,67,64
15744,note_on,4,,,0,0,0,,,,,,,,79,100
15744,note_on,0,,,0,0,0,,,,,,,,76,100
15744,note_on,0,,,0,0,0,,,,,,,,64,100
15836,note_off,92,,,0,0,0,,,,,,,,73,64
15872,note_off,36,,,0,0,0,,,,,,,,79,64
15872,note_off,0,,,0,0,0,,,,,,,,64,64
15936,note_on,64,,,0,0,0,,,,,,,,76,100
15936,note_off,0,,,0,0,0,,,,,,,,76,64
15936,note_on,0,,,0,0,0,,,,,,,,73,100
15936,note_on,0,,,0,0,0,,,,,,,,67,100
15936,note_off,0,,,1,0,0,,,,,,,,45,67
15936,note_off,0,,,2,0,0,,,,,,,,45,55
16064,note_off,128,,,0,0,0,,,,,,,,76,64
16064,note_off,0,,,0,0,0,,,,,,,,67,64
16128,note_off,64,,,0,0,0,,,,,,,,73,64
16128,note_on,0,,,0,0,0,,,,,,,,78,100
16128,note_on,0,,,0,0,0,,,,,,,,74,100
16128,note_on,0,,,0,0,0,,,,,,,,69,100
16128,note_on,0,,,1,0,0,,,,,,,,50,106
16128,note_on,0,,,2,0,0,,,,,,,,50,87
16512,note_off,384,,,0,0,0,,,,,,,,78,64
16512,note_off,0,,,0,0,0,,,,,,,,74,64
16512,note_off,0,,,0,0,0,,,,,,,,69,64
16512,note_off,0,,,1,0,0,,,,,,,,50,67
16512,note_off,0,,,2,0,0,,,,,,,,50,55
17280,note_on,768,,,1,0,0,,,,,,,,62,106
17468,note_off,188,,,1,0,0,,,,,,,,62,67
17856,note_on,388,,,1,0,0,,,,,,,,50,106
18044,note_off,188,,,1,0,0,,,,,,,,50,67
18432,note_on,388,,,1,0,0,,,,,,,,55,106
18620,note_off,188,,,1,0,0,,,,,,,,55,67
19008,note_on,388,,,1,0,0,,,,,,,,43,106
19196,note_off,188,,,1,0,0,,,,,,,,43,67
19584,note_on,388,,,1,0,0,,,,,,,,61,106
19772,note_off,188,,,1,0,0,,,,,,,,61,67
20160,note_on,388,,,1,0,0,,,,,,,,49,106
20348,note_off,188,,,1,0,0,,,,,,,,49,67
20736,note_on,388,,,1,0,0,,,,,,,,50,106
20924,note_off,188,,,1,0,0,,,,,,,,50,67
21312,note_on,388,,,1,0,0,,,,,,,,49,106
21500,note_off,188,,,1,0,0,,,,,,,,49,67
21888,note_on,388,,,1,0,0,,,,,,,,50,106
22076,note_off,188,,,1,0,0,,,,,,,,50,67
22464,note_on,388,,,1,0,0,,,,,,,,49,106
22652,note_off,188,,,1,0,0,,,,,,,,49,67
23040,note_on,388,,,1,0,0,,,,,,,,50,106
23296,note_off,256,,,1,0,0,,,,,,,,50,67
23424,note_on,128,,,1,0,0,,,,,,,,52,106
23552,note_off,128,,,1,0,0,,,,,,,,52,67
23616,note_on,64,,,1,0,0,,,,,,,,54,106
23872,note_off,256,,,1,0,0,,,,,,,,54,67
24000,note_on,128,,,1,0,0,,,,,,,,50,106
24128,note_off,128,,,1,0,0,,,,,,,,50,67
24192,note_on,64,,,1,0,0,,,,,,,,55,106
24576,note_off,384,,,1,0,0,,,,,,,,55,67
24768,note_on,192,,,1,0,0,,,,,,,,55,106
25152,note_off,384,,,1,0,0,,,,,,,,55,67
25344,note_on,192,,,1,0,0,,,,,,,,49,106
25532,note_off,188,,,1,0,0,,,,,,,,49,67
25920,note_on,388,,,1,0,0,,,,,,,,49,106
26108,note_off,188,,,1,0,0,,,,,,,,49,67
26496,note_on,388,,,1,0,0,,,,,,,,54,106
26684,note_off,188,,,1,0,0,,,,,,,,54,67
27072,note_on,388,,,1,0,0,,,,,,,,54,106
27260,note_off,188,,,1,0,0,,,,,,,,54,67
27648,note_on,388,,,1,0,0,,,,,,,,47,106
27836,note_off,188,,,1,0,0,,,,,,,,47,67
28224,note_on,388,,,1,0,0,,,,,,,,47,106
28412,note_off,188,,,1,0,0,,,,,,,,47,67
28800,note_on,388,,,1,0,0,,,,,,,,52,106
28988,note_off,188,,,1,0,0,,,,,,,,52,67
29376,note_on,388,,,1,0,0,,,,,,,,52,106
29564,note_off,188,,,1,0,0,,,,,,,,52,67
29952,note_on,388,,,1,0,0,,,,,,,,45,106
30140,note_off,188,,,1,0,0,,,,,,,,45,67
30528,note_on,388,,,1,0,0,,,,,,,,45,106
30716,note_off,188,,,1,0,0,,,,,,,,45,67
31104,note_on,388,,,1,0,0,,,,,,,,50,106
31360,note_off,256,,,1,0,0,,,,,,,,50,67
31488,note_on,128,,,1,0,0,,,,,,,,50,106
31616,note_off,128,,,1,0,0,,,,,,,,50,67
31680,note_on,64,,,1,0,0,,,,,,,,50,106
31936,note_off,256,,,1,0,0,,,,,,,,50,67
32064,note_on,128,,,1,0,0,,,,,,,,50,106
32192,note_off,128,,,1,0,0,,,,,,,,50,67
32256,note_on,64,,,0,0,0,,,,,,,,80,100
32256,note_on,0,,,0,0,0,,,,,,,,83,100
32256,note_on,0,,,0,0,0,,,,,,,,64,100
32256,note_on,0,,,1,0,0,,,,,,,,52,106
32256,note_on,0,,,2,0,0,,,,,,,,52,87
32384,note_off,128,,,0,0,0,,,,,,,,80,64
32384,note_off,0,,,0,0,0,,,,,,,,83,64
32384,note_off,0,,,0,0,0,,,,,,,,64,64
32384,note_off,0,,,1,0,0,,,,,,,,52,67
32384,note_off,0,,,2,0,0,,,,,,,,52,55
32448,note_on,64,,,0,0,0,,,,,,,,80,100
32448,note_on,0,,,0,0,0,,,,,,,,83,100
32448,note_on,0,,,0,0,0,,,,,,,,64,100
32448,note_on,0,,,1,0,0,,,,,,,,52,106
32448,note_on,0,,,2,0,0,,,,,,,,52,87
32576,note_off,128,,,0,0,0,,,,,,,,80,64
32576,note_off,0,,,0,0,0,,,,,,,,83,64
32576,note_off,0,,,0,0,0,,,,,,,,64,64
32576,note_off,0,,,1,0,0,,,,,,,,52,67
32576,note_off,0,,,2,0,0,,,,,,,,52,55
32640,note_on,64,,,0,0,0,,,,,,,,80,100
32640,note_on,0,,,0,0,0,,,,,,,,83,100
32640,note_on,0,,,0,0,0,,,,,,,,64,100
32640,note_on,0,,,1,0,0,,,,,,,,52,106
32640,note_on,0,,,2,0,0,,,,,,,,52,87
32768,note_off,128,,,0,0,0,,,,,,,,80,64
32768,note_off,0,,,0,0,0,,,,,,,,83,64
32768,note_off,0,,,0,0,0,,,,,,,,64,64
32768,note_off,0,,,1,0,0,,,,,,,,52,67
32768,note_off,0,,,2,0,0,,,,,,,,52,55
32832,note_on,64,,,0,0,0,,,,,,,,80,100
32832,note_on,0,,,0,0,0,,,,,,,,83,100
32832,note_on,0,,,0,0,0,,,,,,,,64,100
32832,note_on,0,,,1,0,0,,,,,,,,52,106
32832,note_on,0,,,2,0,0,,,,,,,,52,87
32960,note_off,128,,,0,0,0,,,,,,,,80,64
32960,note_off,0,,,0,0,0,,,,,,,,83,64
32960,note_off,0,,,0,0,0,,,,,,,,64,64
32960,note_off,0,,,1,0,0,,,,,,,,52,67
32960,note_off,0,,,2,0,0,,,,,,,,52,55
33024,note_on,64,,,0,0,0,,,,,,,,80,100
33024,note_on,0,,,0,0,0,,,,,,,,83,100
33024,note_on,0,,,0,0,0,,,,,,,,64,100
33024,note_on,0,,,1,0,0,,,,,,,,52,106
33024,note_on,0,,,2,0,0,,,,,,,,52,87
33152,note_off,128,,,0,0,0,,,,,,,,80,64
33152,note_off,0,,,0,0,0,,,,,,,,83,64
33152,note_off,0,,,0,0,0,,,,,,,,64,64
33152,note_off,0,,,1,0,0,,,,,,,,52,67
33152,note_off,0,,,2,0,0,,,,,,,,52,55
33216,note_on,64,,,0,0,0,,,,,,,,80,100
33216,note_on,0,,,0,0,0,,,,,,,,83,100
33216,note_on,0,,,0,0,0,,,,,,,,64,100
33216,note_on,0,,,1,0,0,,,,,,,,52,106
33216,note_on,0,,,2,0,0,,,,,,,,52,87
33344,note_off,128,,,0,0,0,,,,,,,,80,64
33344,note_off,0,,,0,0,0,,,,,,,,83,64
33344,note_off,0,,,0,0,0,,,,,,,,64,64
33344,note_off,0,,,1,0,0,,,,,,,,52,67
33344,note_off,0,,,2,0,0,,,,,,,,52,55
33408,note_on,64,,,0,0,0,,,,,,,,81,100
33408,note_on,0,,,0,0,0,,,,,,,,85,100
33408,note_on,0,,,0,0,0,,,,,,,,64,100
33408,note_on,0,,,1,0,0,,,,,,,,45,106
33408,note_on,0,,,2,0,0,,,,,,,,45,87
33536,note_off,128,,,0,0,0,,,,,,,,81,64
33536,note_off,0,,,0,0,0,,,,,,,,85,64
33536,note_off,0,,,0,0,0,,,,,,,,64,64
33536,note_off,0,,,1,0,0,,,,,,,,45,67
33536,note_off,0,,,2,0,0,,,,,,,,45,55
33600,note_on,64,,,0,0,0,,,,,,,,81,100
33600,note_on,0,,,0,0,0,,,,,,,,85,100
33600,note_on,0,,,0,0,0,,,,,,,,64,100
33600,note_on,0,,,1,0,0,,,,,,,,45,106
33600,note_on,0,,,2,0,0,,,,,,,,45,87
33728,note_off,128,,,0,0,0,,,,,,,,81,64
33728,note_off,0,,,0,0,0,,,,,,,,85,64
33728,note_off,0,,,0,0,0,,,,,,,,64,64
33728,note_off,0,,,1,0,0,,,,,,,,45,67
33728,note_off,0,,,2,0,0,,,,,,,,45,55
33792,note_on,64,,,0,0,0,,,,,,,,81,100
33792,note_on,0,,,0,0,0,,,,,,,,85,100
33792,note_on,0,,,0,0,0,,,,,,,,64,100
33792,note_on,0,,,1,0,0,,,,,,,,45,106
33792,note_on,0,,,2,0,0,,,,,,,,45,87
33920,note_off,128,,,0,0,0,,,,,,,,81,64
33920,note_off,0,,,0,0,0,,,,,,,,85,64
33920,note_off,0,,,0,0,0,,,,,,,,64,64
33920,note_off,0,,,1,0,0,,,,,,,,45,67
33920,note_off,0,,,2,0,0,,,,,,,,45,55
33984,note_on,64,,,0,0,0,,,,,,,,81,100
33984,note_on,0,,,0,0,0,,,,,,,,85,100
33984,note_on,0,,,0,0,0,,,,,,,,64,100
33984,note_on,0,,,1,0,0,,,,,,,,45,106
33984,note_on,0,,,2,0,0,,,,,,,,45,87
34112,note_off,128,,,0,0,0,,,,,,,,81,64
34112,note_off,0,,,0,0,0,,,,,,,,85,64
34112,note_off,0,,,0,0,0,,,,,,,,64,64
34112,note_off,0,,,1,0,0,,,,,,,,45,67
34112,note_off,0,,,2,0,0,,,,,,,,45,55
34176,note_on,64,,,0,0,0,,,,,,,,81,100
34176,note_on,0,,,0,0,0,,,,,,,,85,100
34176,note_on,0,,,0,0,0,,,,,,,,64,100
34176,note_on,0,,,1,0,0,,,,,,,,45,106
34176,note_on,0,,,2,0,0,,,,,,,,45,87
34304,note_off,128,,,0,0,0,,,,,,,,81,64
34304,note_off,0,,,0,0,0,,,,,,,,85,64
34304,note_off,0,,,0,0,0,,,,,,,,64,64
34304,note_off,0,,,1,0,0,,,,,,,,45,67
34304,note_off,0,,,2,0,0,,,,,,,,45,55
34368,note_on,64,,,0,0,0,,,,,,,,81,100
34368,note_on,0,,,0,0,0,,,,,,,,85,100
34368,note_on,0,,,0,0,0,,,,,,,,64,100
34368,note_on,0,,,1,0,0,,,,,,,,45,106
34368,note_on,0,,,2,0,0,,,,,,,,45,87
34496,note_off,128,,,0,0,0,,,,,,,,81,64
34496,note_off,0,,,0,0,0,,,,,,,,85,64
34496,note_off,0,,,0,0,0,,,,,,,,64,64
34496,note_off,0,,,1,0,0,,,,,,,,45,67
34496,note_off,0,,,2,0,0,,,,,,,,45,55
34560,note_on,64,,,0,0,0,,,,,,,,80,100
34560,note_on,0,,,0,0,0,,,,,,,,83,100
34560,note_on,0,,,0,0,0,,,,,,,,64,100
34560,note_on,0,,,1,0,0,,,,,,,,52,106
34560,note_on,0,,,2,0,0,,,,,,,,52,87
34688,note_off,128,,,0,0,0,,,,,,,,80,64
34688,note_off,0,,,0,0,0,,,,,,,,83,64
34688,note_off,0,,,0,0,0,,,,,,,,64,64
34688,note_off,0,,,1,0,0,,,,,,,,52,67
34688,note_off,0,,,2,0,0,,,,,,,,52,55
34752,note_on,64,,,0,0,0,,,,,,,,80,100
34752,note_on,0,,,0,0,0,,,,,,,,83,100
34752,note_on,0,,,0,0,0,,,,,,,,64,100
34752,note_on,0,,,1,0,0,,,,,,,,52,106
34752,note_on,0,,,2,0,0,,,,,,,,52,87
34880,note_off,128,,,0,0,0,,,,,,,,80,64
34880,note_off,0,,,0,0,0,,,,,,,,83,64
34880,note_off,0,,,0,0,0,,,,,,,,64,64
34880,note_off,0,,,1,0,0,,,,,,,,52,67
34880,note_off,0,,,2,0,0,,,,,,,,52,55
34944,note_on,64,,,0,0,0,,,,,,,,80,100
34944,note_on,0,,,0,0,0,,,,,,,,83,100
34944,note_on,0,,,0,0,0,,,,,,,,64,100
34944,note_on,0,,,1,0,0,,,,,,,,52,106
34944,note_on,0,,,2,0,0,,,,,,,,52,87
35072,note_off,128,,,0,0,0,,,,,,,,80,64
35072,note_off,0,,,0,0,0,,,,,,,,83,64
35072,note_off,0,,,0,0,0,,,,,,,,64,64
35072,note_off,0,,,1,0,0,,,,,,,,52,67
35072,note_off,0,,,2,0,0,,,,,,,,52,55
35136,note_on,64,,,0,0,0,,,,,,,,80,100
35136,note_on,0,,,0,0,0,,,,,,,,83,100
35136,note_on,0,,,0,0,0,,,,,,,,64,100
35136,note_on,0,,,1,0,0,,,,,,,,52,106
35136,note_on,0,,,2,0,0,,,,,,,,52,87
35264,note_off,128,,,0,0,0,,,,,,,,80,64
35264,note_off,0,,,0,0,0,,,,,,,,83,64
35264,note_off,0,,,0,0,0,,,,,,,,64,64
35264,note_off,0,,,1,0,0,,,,,,,,52,67
35264,note_off,0,,,2,0,0,,,,,,,,52,55
35328,note_on,64,,,0,0,0,,,,,,,,80,100
35328,note_on,0,,,0,0,0,,,,,,,,83,100
35328,note_on,0,,,0,0,0,,,,,,,,64,100
35328,note_on,0,,,1,0,0,,,,,,,,52,106
35328,note_on,0,,,2,0,0,,,,,,,,52,87
35456,note_off,128,,,0,0,0,,,,,,,,80,64
35456,note_off,0,,,0,0,0,,,,,,,,83,64
35456,note_off,0,,,0,0,0,,,,,,,,64,64
35456,note_off,0,,,1,0,0,,,,,,,,52,67
35456,note_off,0,,,2,0,0,,,,,,,,52,55
35520,note_on,64,,,0,0,0,,,,,,,,80,100
35520,note_on,0,,,0,0,0,,,,,,,,83,100
35520,note_on,0,,,0,0,0,,,,,,,,64,100
35520,note_on,0,,,1,0,0,,,,,,,,52,106
35520,note_on,0,,,2,0,0,,,,,,,,52,87
35648,note_off,128,,,0,0,0,,,,,,,,80,64
35648,note_off,0,,,0,0,0,,,,,,,,83,64
35648,note_off,0,,,0,0,0,,,,,,,,64,64
35648,note_off,0,,,1,0,0,,,,,,,,52,67
35648,note_off,0,,,2,0,0,,,,,,,,52,55
35712,note_on,64,,,0,0,0,,,,,,,,81,100
35712,note_on,0,,,0,0,0,,,,,,,,85,100
35712,note_on,0,,,0,0,0,,,,,,,,64,100
35712,note_on,0,,,1,0,0,,,,,,,,45,106
35712,note_on,0,,,2,0,0,,,,,,,,45,87
35840,note_off,128,,,0,0,0,,,,,,,,81,64
35840,note_off,0,,,0,0,0,,,,,,,,85,64
35840,note_off,0,,,0,0,0,,,,,,,,64,64
35840,note_off,0,,,1,0,0,,,,,,,,45,67
35840,note_off,0,,,2,0,0,,,,,,,,45,55
35904,note_on,64,,,0,0,0,,,,,,,,81,100
35904,note_on,0,,,0,0,0,,,,,,,,85,100
35904,note_on,0,,,0,0,0,,,,,,,,64,100
35904,note_on,0,,,1,0,0,,,,,,,,45,106
35904,note_on,0,,,2,0,0,,,,,,,,45,87
36032,note_off,128,,,0,0,0,,,,,,,,81,64
36032,note_off,0,,,0,0,0,,,,,,,,85,64
36032,note_off,0,,,0,0,0,,,,,,,,64,64
36032,note_off,0,,,1,0,0,,,,,,,,45,67
36032,note_off,0,,,2,0,0,,,,,,,,45,55
36096,note_on,64,,,0,0,0,,,,,,,,81,100
36096,note_on,0,,,0,0,0,,,,,,,,85,100
36096,note_on,0,,,0,0,0,,,,,,,,64,100
36096,note_on,0,,,1,0,0,,,,,,,,45,106
36096,note_on,0,,,2,0,0,,,,,,,,45,87
36224,note_off,128,,,0,0,0,,,,,,,,81,64
36224,note_off,0,,,0,0,0,,,,,,,,85,64
36224,note_off,0,,,0,0,0,,,,,,,,64,64
36224,note_off,0,,,1,0,0,,,,,,,,45,67
36224,note_off,0,,,2,0,0,,,,,,,,45,55
36288,note_on,64,,,0,0,0,,,,,,,,81,100
36288,note_on,0,,,0,0,0,,,,,,,,85,100
36288,note_on,0,,,0,0,0,,,,,,,,64,100
36288,note_on,0,,,1,0,0,,,,,,,,45,106
36288,note_on,0,,,2,0,0,,,,,,,,45,87
36416,note_off,128,,,0,0,0,,,,,,,,81,64
36416,note_off,0,,,0,0,0,,,,,,,,85,64
36416,note_off,0,,,0,0,0,,,,,,,,64,64
36416,note_off,0,,,1,0,0,,,,,,,,45,67
36416,note_off,0,,,2,0,0,,,,,,,,45,55
36480,note_on,64,,,0,0,0,,,,,,,,81,100
36480,note_on,0,,,0,0,0,,,,,,,,85,100
36480,note_on,0,,,0,0,0,,,,,,,,64,100
36480,note_on,0,,,1,0,0,,,,,,,,45,106
36480,note_on,0,,,2,0,0,,,,,,,,45,87
36608,note_off,128,,,0,0,0,,,,,,,,81,64
36608,note_off,0,,,0,0,0,,,,,,,,85,64
36608,note_off,0,,,0,0,0,,,,,,,,64,64
36608,note_off,0,,,1,0,0,,,,,,,,45,67
36608,note_off,0,,,2,0,0,,,,,,,,45,55
36672,note_on,64,,,0,0,0,,,,,,,,81,100
36672,note_on,0,,,0,0,0,,,,,,,,85,100
36672,note_on,0,,,0,0,0,,,,,,,,64,100
36672,note_on,0,,,1,0,0,,,,,,,,45,106
36672,note_on,0,,,2,0,0,,,,,,,,45,87
36800,note_off,128,,,0,0,0,,,,,,,,81,64
36800,note_off,0,,,0,0,0,,,,,,,,85,64
36800,note_off,0,,,0,0,0,,,,,,,,64,64
36800,note_off,0,,,1,0,0,,,,,,,,45,67
36800,note_off,0,,,2,0,0,,,,,,,,45,55
36864,note_on,64,,,0,0,0,,,,,,,,80,100
36864,note_on,0,,,0,0,0,,,,,,,,83,100
36864,note_on,0,,,0,0,0,,,,,,,,64,100
36864,note_on,0,,,1,0,0,,,,,,,,52,106
36864,note_on,0,,,2,0,0,,,,,,,,52,87
36992,note_off,128,,,0,0,0,,,,,,,,80,64
36992,note_off,0,,,0,0,0,,,,,,,,83,64
36992,note_off,0,,,0,0,0,,,,,,,,64,64
36992,note_off,0,,,1,0,0,,,,,,,,52,67
36992,note_off,0,,,2,0,0,,,,,,,,52,55
37056,note_on,64,,,0,0,0,,,,,,,,80,100
37056,note_on,0,,,0,0,0,,,,,,,,83,100
37056,note_on,0,,,0,0,0,,,,,,,,64,100
37056,note_on,0,,,1,0,0,,,,,,,,52,106
37056,note_on,0,,,2,0,0,,,,,,,,52,87
37184,note_off,128,,,0,0,0,,,,,,,,80,64
37184,note_off,0,,,0,0,0,,,,,,,,83,64
37184,note_off,0,,,0,0,0,,,,,,,,64,64
37184,note_off,0,,,1,0,0,,,,,,,,52,67
37184,note_off,0,,,2,0,0,,,,,,,,52,55
37248,note_on,64,,,0,0,0,,,,,,,,80,100
37248,note_on,0,,,0,0,0,,,,,,,,83,100
37248,note_on,0,,,0,0,0,,,,,,,,64,100
37248,note_on,0,,,1,0,0,,,,,,,,52,106
37248,note_on,0,,,2,0,0,,,,,,,,52,87
37376,note_off,128,,,0,0,0,,,,,,,,80,64
37376,note_off,0,,,0,0,0,,,,,,,,83,64
37376,note_off,0,,,0,0,0,,,,,,,,64,64
37376,note_off,0,,,1,0,0,,,,,,,,52,67
37376,note_off,0,,,2,0,0,,,,,,,,52,55
37440,note_on,64,,,0,0,0,,,,,,,,80,100
37440,note_on,0,,,0,0,0,,,,,,,,83,100
37440,note_on,0,,,0,0,0,,,,,,,,64,100
37440,note_on,0,,,1,0,0,,,,,,,,52,106
37440,note_on,0,,,2,0,0,,,,,,,,52,87
37568,note_off,128,,,0,0,0,,,,,,,,80,64
37568,note_off,0,,,0,0,0,,,,,,,,83,64
37568,note_off,0,,,0,0,0,,,,,,,,64,64
37568,note_off,0,,,1,0,0,,,,,,,,52,67
37568,note_off,0,,,2,0,0,,,,,,,,52,55
37632,note_on,64,,,0,0,0,,,,,,,,80,100
37632,note_on,0,,,0,0,0,,,,,,,,83,100
37632,note_on,0,,,0,0,0,,,,,,,,64,100
37632,note_on,0,,,1,0,0,,,,,,,,52,106
37632,note_on,0,,,2,0,0,,,,,,,,52,87
37760,note_off,128,,,0,0,0,,,,,,,,80,64
37760,note_off,0,,,0,0,0,,,,,,,,83,64
37760,note_off,0,,,0,0,0,,,,,,,,64,64
37760,note_off,0,,,1,0,0,,,,,,,,52,67
37760,note_off,0,,,2,0,0,,,,,,,,52,55
37824,note_on,64,,,0,0,0,,,,,,,,80,100
37824,note_on,0,,,0,0,0,,,,,,,,83,100
37824,note_on,0,,,0,0,0,,,,,,,,64,100
37824,note_on,0,,,1,0,0,,,,,,,,52,106
37824,note_on,0,,,2,0,0,,,,,,,,52,87
37952,note_off,128,,,0,0,0,,,,,,,,80,64
37952,note_off,0,,,0,0,0,,,,,,,,83,64
37952,note_off,0,,,0,0,0,,,,,,,,64,64
37952,note_off,0,,,1,0,0,,,,,,,,52,67
37952,note_off,0,,,2,0,0,,,,,,,,52,55
38016,note_on,64,,,0,0,0,,,,,,,,81,100
38016,note_on,0,,,0,0,0,,,,,,,,81,100
38016,note_on,0,,,0,0,0,,,,,,,,64,100
38016,note_on,0,,,1,0,0,,,,,,,,45,106
38016,note_on,0,,,2,0,0,,,,,,,,45,87
38784,note_off,768,,,0,0,0,,,,,,,,81,64
38784,note_off,0,,,0,0,0,,,,,,,,81,64
38784,note_off,0,,,0,0,0,,,,,,,,64,64
38784,note_off,0,,,1,0,0,,,,,,,,45,67
38784,note_off,0,,,2,0,0,,,,,,,,45,55
39168,note_on,384,,,0,0,0,,,,,,,,78,100
