tick,type,time,meta,track,program,channel,pitch,tempo,note,velocity
0,copyright,0,1,0,,,,,,
0,program_change,0,0,0,6,0,,,,
0,pitchwheel,0,0,0,,0,0,,,
0,program_change,0,0,0,6,1,,,,
0,pitchwheel,0,0,0,,1,-590,,,
0,program_change,0,0,0,6,2,,,,
0,pitchwheel,0,0,0,,2,-272,,,
0,program_change,0,0,0,6,3,,,,
0,pitchwheel,0,0,0,,3,-353,,,
0,program_change,0,0,0,6,4,,,,
0,pitchwheel,0,0,0,,4,-560,,,
0,program_change,0,0,0,6,5,,,,
0,pitchwheel,0,0,0,,5,-80,,,
0,program_change,0,0,0,6,6,,,,
0,pitchwheel,0,0,0,,6,-625,,,
0,program_change,0,0,0,6,7,,,,
0,pitchwheel,0,0,0,,7,-130,,,
0,program_change,0,0,0,6,8,,,,
0,pitchwheel,0,0,0,,8,-512,,,
0,program_change,0,0,0,6,10,,,,
0,pitchwheel,0,0,0,,10,-464,,,
0,program_change,0,0,0,6,11,,,,
0,pitchwheel,0,0,0,,11,-208,,,
0,program_change,0,0,0,6,12,,,,
0,pitchwheel,0,0,0,,12,-553,,,
0,set_tempo,0,1,0,,,,500000,,
77,note_on,77,0,0,,4,,,76,127
77,note_on,0,0,0,,7,,,79,127
77,note_on,0,0,0,,0,,,48,127
231,note_on,154,0,0,,0,,,72,127
261,note_off,30,0,0,,7,,,79,127
261,note_off,0,0,0,,4,,,76,127
383,note_off,122,0,0,,0,,,72,127
384,note_on,1,0,0,,0,,,60,127
537,note_off,153,0,0,,0,,,60,127
537,note_off,0,0,0,,0,,,48,127
538,note_on,1,0,0,,10,,,81,127
538,note_on,0,0,0,,5,,,77,127
538,note_on,0,0,0,,0,,,48,127
690,note_off,152,0,0,,5,,,77,127
690,note_off,0,0,0,,10,,,81,127
692,note_on,2,0,0,,0,,,72,127
845,note_off,153,0,0,,0,,,72,127
846,note_on,1,0,0,,0,,,60,127
999,note_off,153,0,0,,0,,,60,127
999,note_off,0,0,0,,0,,,48,127
1000,note_on,1,0,0,,7,,,79,127
1000,note_on,0,0,0,,4,,,76,127
1000,note_on,0,0,0,,0,,,48,127
1154,note_on,154,0,0,,0,,,72,127
1184,note_off,30,0,0,,4,,,76,127
1184,note_off,0,0,0,,7,,,79,127
1306,note_off,122,0,0,,0,,,72,127
1307,note_on,1,0,0,,0,,,60,127
1460,note_off,153,0,0,,0,,,60,127
1460,note_off,0,0,0,,0,,,48,127
1461,note_on,1,0,0,,5,,,77,127
1461,note_on,0,0,0,,2,,,74,127
1461,note_on,0,0,0,,7,,,43,127
1614,note_off,153,0,0,,2,,,74,127
1615,note_on,1,0,0,,7,,,67,127
1768,note_off,153,0,0,,7,,,67,127
1768,note_off,0,0,0,,5,,,77,127
1769,note_on,1,0,0,,5,,,77,127
1769,note_on,0,0,0,,2,,,74,127
1922,note_off,153,0,0,,2,,,74,127
1922,note_off,0,0,0,,5,,,77,127
1922,note_off,0,0,0,,7,,,43,127
1923,note_on,1,0,0,,4,,,76,127
1923,note_on,0,0,0,,0,,,72,127
1923,note_on,0,0,0,,0,,,48,127
1923,note_on,0,0,0,,0,,,60,127
2076,note_off,153,0,0,,0,,,48,127
2076,note_off,0,0,0,,0,,,72,127
2076,note_off,0,0,0,,4,,,76,127
2077,note_on,1,0,0,,5,,,77,127
2077,note_on,0,0,0,,2,,,50,127
2230,note_off,153,0,0,,2,,,50,127
2230,note_off,0,0,0,,5,,,77,127
2231,note_on,1,0,0,,7,,,79,127
2231,note_on,0,0,0,,4,,,52,127
2384,note_off,153,0,0,,4,,,52,127
2384,note_off,0,0,0,,7,,,79,127
2384,note_off,0,0,0,,0,,,60,127
2385,note_on,1,0,0,,10,,,81,127
2385,note_on,0,0,0,,5,,,53,127
2538,note_off,153,0,0,,10,,,81,127
2539,note_on,1,0,0,,5,,,77,127
2692,note_off,153,0,0,,5,,,77,127
2693,note_on,1,0,0,,2,,,74,127
2846,note_off,153,0,0,,2,,,74,127
2846,note_off,0,0,0,,5,,,53,127
2847,note_on,1,0,0,,10,,,69,127
2847,note_on,0,0,0,,5,,,65,127
2847,note_on,0,0,0,,5,,,53,127
3000,note_off,153,0,0,,5,,,53,127
3000,note_off,0,0,0,,5,,,65,127
3000,note_off,0,0,0,,10,,,69,127
3001,note_on,1,0,0,,0,,,72,127
3001,note_on,0,0,0,,7,,,55,127
3001,note_on,0,0,0,,4,,,64,127
3052,note_on,51,0,0,,12,,,71,127
3058,note_off,6,0,0,,0,,,72,127
3104,note_on,46,0,0,,0,,,72,127
3110,note_off,6,0,0,,12,,,71,127
3155,note_off,45,0,0,,4,,,64,127
3156,note_on,1,0,0,,2,,,62,127
3156,note_on,0,0,0,,12,,,71,127
3162,note_off,6,0,0,,0,,,72,127
3208,note_on,46,0,0,,10,,,69,127
3214,note_off,6,0,0,,12,,,71,127
3260,note_on,46,0,0,,12,,,71,127
3266,note_off,6,0,0,,10,,,69,127
3308,note_off,42,0,0,,7,,,55,127
3310,note_off,2,0,0,,12,,,71,127
3310,note_off,0,0,0,,2,,,62,127
3311,note_on,1,0,0,,0,,,72,127
3311,note_on,0,0,0,,0,,,60,127
3311,note_on,0,0,0,,0,,,48,127
3771,note_off,460,0,0,,0,,,48,127
3771,note_off,0,0,0,,0,,,60,127
3771,note_off,0,0,0,,0,,,72,127
3772,note_on,1,0,0,,4,,,76,127
3772,note_on,0,0,0,,7,,,79,127
3772,note_on,0,0,0,,7,,,67,127
3772,note_on,0,0,0,,4,,,64,127
3925,note_off,153,0,0,,4,,,64,127
3925,note_off,0,0,0,,7,,,67,127
3926,note_on,1,0,0,,7,,,55,127
4079,note_off,153,0,0,,7,,,55,127
4080,note_on,1,0,0,,7,,,43,127
4213,note_off,133,0,0,,7,,,79,127
4213,note_off,0,0,0,,4,,,76,127
4233,note_off,20,0,0,,7,,,43,127
4234,note_on,1,0,0,,12,,,71,127
4234,note_on,0,0,0,,5,,,77,127
4234,note_on,0,0,0,,5,,,65,127
4234,note_on,0,0,0,,2,,,62,127
4387,note_off,153,0,0,,2,,,62,127
4387,note_off,0,0,0,,5,,,65,127
4388,note_on,1,0,0,,7,,,55,127
4541,note_off,153,0,0,,7,,,55,127
4542,note_on,1,0,0,,7,,,43,127
4695,note_off,153,0,0,,7,,,43,127
4695,note_off,0,0,0,,5,,,77,127
4695,note_off,0,0,0,,12,,,71,127
4696,note_on,1,0,0,,0,,,72,127
4696,note_on,0,0,0,,4,,,76,127
4696,note_on,0,0,0,,4,,,64,127
4696,note_on,0,0,0,,0,,,60,127
4849,note_off,153,0,0,,0,,,60,127
4849,note_off,0,0,0,,4,,,64,127
4850,note_on,1,0,0,,7,,,55,127
5003,note_off,153,0,0,,7,,,55,127
5004,note_on,1,0,0,,7,,,43,127
5157,note_off,153,0,0,,7,,,43,127
