tick,type,time,meta,track,program,channel,pitch,tempo,note,velocity
0,copyright,0,1,0,,,,,,
0,program_change,0,0,0,6,0,,,,
0,pitchwheel,0,0,0,,0,0,,,
0,program_change,0,0,0,6,1,,,,
0,pitchwheel,0,0,0,,1,-590,,,
0,program_change,0,0,0,6,2,,,,
0,pitchwheel,0,0,0,,2,-272,,,
0,program_change,0,0,0,6,3,,,,
0,pitchwheel,0,0,0,,3,-353,,,
0,program_change,0,0,0,6,4,,,,
0,pitchwheel,0,0,0,,4,-560,,,
0,program_change,0,0,0,6,5,,,,
0,pitchwheel,0,0,0,,5,-80,,,
0,program_change,0,0,0,6,6,,,,
0,pitchwheel,0,0,0,,6,-625,,,
0,program_change,0,0,0,6,7,,,,
0,pitchwheel,0,0,0,,7,-130,,,
0,program_change,0,0,0,6,8,,,,
0,pitchwheel,0,0,0,,8,-512,,,
0,program_change,0,0,0,6,10,,,,
0,pitchwheel,0,0,0,,10,-464,,,
0,program_change,0,0,0,6,11,,,,
0,pitchwheel,0,0,0,,11,-208,,,
0,program_change,0,0,0,6,12,,,,
0,pitchwheel,0,0,0,,12,-553,,,
0,set_tempo,0,1,0,,,,500000,,
144,note_on,144,0,0,,7,,,55,127
144,note_on,0,0,0,,12,,,59,127
333,note_off,189,0,0,,12,,,59,127
333,note_off,0,0,0,,7,,,55,127
336,note_on,3,0,0,,6,,,54,127
336,note_on,0,0,0,,10,,,57,127
429,note_off,93,0,0,,10,,,57,127
429,note_off,0,0,0,,6,,,54,127
432,note_on,3,0,0,,7,,,55,127
432,note_on,0,0,0,,12,,,59,127
621,note_off,189,0,0,,12,,,59,127
621,note_off,0,0,0,,7,,,55,127
624,note_on,3,0,0,,10,,,57,127
624,note_on,0,0,0,,0,,,60,127
717,note_off,93,0,0,,0,,,60,127
717,note_off,0,0,0,,10,,,57,127
720,note_on,3,0,0,,12,,,59,127
720,note_on,0,0,0,,2,,,62,127
1005,note_off,285,0,0,,2,,,62,127
1005,note_off,0,0,0,,12,,,59,127
1008,note_on,3,0,0,,0,,,60,127
1008,note_on,0,0,0,,4,,,64,127
1293,note_off,285,0,0,,4,,,64,127
1293,note_off,0,0,0,,0,,,60,127
1296,note_on,3,0,0,,2,,,62,127
1296,note_on,0,0,0,,6,,,66,127
1581,note_off,285,0,0,,6,,,66,127
1581,note_off,0,0,0,,2,,,62,127
1584,note_on,3,0,0,,12,,,59,127
1584,note_on,0,0,0,,7,,,67,127
1869,note_off,285,0,0,,7,,,67,127
1869,note_off,0,0,0,,12,,,59,127
1872,note_on,3,0,0,,0,,,60,127
1872,note_on,0,0,0,,10,,,69,127
2157,note_off,285,0,0,,10,,,69,127
2157,note_off,0,0,0,,0,,,60,127
2160,note_on,3,0,0,,2,,,62,127
2160,note_on,0,0,0,,12,,,71,127
2385,note_off,225,0,0,,12,,,71,127
2445,note_off,60,0,0,,2,,,62,127
2448,note_on,3,0,0,,4,,,64,127
2448,note_on,0,0,0,,4,,,76,127
2733,note_off,285,0,0,,4,,,64,127
2736,note_on,3,0,0,,6,,,66,127
2829,note_off,93,0,0,,4,,,76,127
2832,note_on,3,0,0,,2,,,74,127
2925,note_off,93,0,0,,2,,,74,127
2928,note_on,3,0,0,,0,,,72,127
3021,note_off,93,0,0,,0,,,72,127
3021,note_off,0,0,0,,6,,,66,127
3024,note_on,3,0,0,,7,,,67,127
3024,note_on,0,0,0,,12,,,71,127
3309,note_off,285,0,0,,7,,,67,127
3312,note_on,3,0,0,,0,,,60,127
3405,note_off,93,0,0,,12,,,71,127
3408,note_on,3,0,0,,10,,,69,127
3501,note_off,93,0,0,,10,,,69,127
3504,note_on,3,0,0,,7,,,67,127
3597,note_off,93,0,0,,7,,,67,127
3597,note_off,0,0,0,,0,,,60,127
3600,note_on,3,0,0,,2,,,62,127
3600,note_on,0,0,0,,6,,,66,127
3885,note_off,285,0,0,,6,,,66,127
3885,note_off,0,0,0,,2,,,62,127
3888,note_on,3,0,0,,0,,,60,127
3888,note_on,0,0,0,,4,,,64,127
4173,note_off,285,0,0,,4,,,64,127
4173,note_off,0,0,0,,0,,,60,127
4176,note_on,3,0,0,,12,,,59,127
4176,note_on,0,0,0,,2,,,62,127
4461,note_off,285,0,0,,2,,,62,127
4461,note_off,0,0,0,,12,,,59,127
4464,note_on,3,0,0,,10,,,57,127
4464,note_on,0,0,0,,0,,,60,127
4704,note_off,240,0,0,,0,,,60,127
4749,note_off,45,0,0,,10,,,57,127
4752,note_on,3,0,0,,7,,,55,127
4752,note_on,0,0,0,,12,,,59,127
4941,note_off,189,0,0,,12,,,59,127
4941,note_off,0,0,0,,7,,,55,127
4944,note_on,3,0,0,,6,,,54,127
4944,note_on,0,0,0,,10,,,57,127
5037,note_off,93,0,0,,10,,,57,127
5037,note_off,0,0,0,,6,,,54,127
5040,note_on,3,0,0,,7,,,55,127
5040,note_on,0,0,0,,12,,,59,127
5229,note_off,189,0,0,,12,,,59,127
5229,note_off,0,0,0,,7,,,55,127
5232,note_on,3,0,0,,10,,,57,127
5232,note_on,0,0,0,,0,,,60,127
5325,note_off,93,0,0,,0,,,60,127
5325,note_off,0,0,0,,10,,,57,127
5328,note_on,3,0,0,,12,,,59,127
5328,note_on,0,0,0,,2,,,62,127
5613,note_off,285,0,0,,2,,,62,127
5613,note_off,0,0,0,,12,,,59,127
5616,note_on,3,0,0,,0,,,60,127
5616,note_on,0,0,0,,4,,,64,127
5901,note_off,285,0,0,,4,,,64,127
5901,note_off,0,0,0,,0,,,60,127
5904,note_on,3,0,0,,2,,,62,127
5904,note_on,0,0,0,,6,,,66,127
6189,note_off,285,0,0,,6,,,66,127
6189,note_off,0,0,0,,2,,,62,127
6192,note_on,3,0,0,,12,,,59,127
6192,note_on,0,0,0,,7,,,67,127
6477,note_off,285,0,0,,7,,,67,127
6477,note_off,0,0,0,,12,,,59,127
6480,note_on,3,0,0,,0,,,60,127
6480,note_on,0,0,0,,10,,,69,127
6765,note_off,285,0,0,,10,,,69,127
6765,note_off,0,0,0,,0,,,60,127
6768,note_on,3,0,0,,2,,,62,127
6768,note_on,0,0,0,,12,,,71,127
7017,note_off,249,0,0,,12,,,71,127
7053,note_off,36,0,0,,2,,,62,127
7056,note_on,3,0,0,,4,,,64,127
7056,note_on,0,0,0,,0,,,72,127
7149,note_off,93,0,0,,0,,,72,127
7152,note_on,3,0,0,,2,,,74,127
7245,note_off,93,0,0,,2,,,74,127
7248,note_on,3,0,0,,4,,,76,127
7341,note_off,93,0,0,,4,,,64,127
7344,note_on,3,0,0,,6,,,66,127
7437,note_off,93,0,0,,4,,,76,127
7440,note_on,3,0,0,,2,,,74,127
7533,note_off,93,0,0,,2,,,74,127
7536,note_on,3,0,0,,0,,,72,127
7629,note_off,93,0,0,,0,,,72,127
7629,note_off,0,0,0,,6,,,66,127
