tick,type,time,meta,track,program,channel,pitch,tempo,note,velocity
0,copyright,0,1,0,,,,,,
0,program_change,0,0,0,6,0,,,,
0,pitchwheel,0,0,0,,0,0,,,
0,program_change,0,0,0,6,1,,,,
0,pitchwheel,0,0,0,,1,-590,,,
0,program_change,0,0,0,6,2,,,,
0,pitchwheel,0,0,0,,2,-272,,,
0,program_change,0,0,0,6,3,,,,
0,pitchwheel,0,0,0,,3,-353,,,
0,program_change,0,0,0,6,4,,,,
0,pitchwheel,0,0,0,,4,-560,,,
0,program_change,0,0,0,6,5,,,,
0,pitchwheel,0,0,0,,5,-80,,,
0,program_change,0,0,0,6,6,,,,
0,pitchwheel,0,0,0,,6,-625,,,
0,program_change,0,0,0,6,7,,,,
0,pitchwheel,0,0,0,,7,-130,,,
0,program_change,0,0,0,6,8,,,,
0,pitchwheel,0,0,0,,8,-512,,,
0,program_change,0,0,0,6,10,,,,
0,pitchwheel,0,0,0,,10,-464,,,
0,program_change,0,0,0,6,11,,,,
0,pitchwheel,0,0,0,,11,-208,,,
0,program_change,0,0,0,6,12,,,,
0,pitchwheel,0,0,0,,12,-553,,,
0,set_tempo,0,1,0,,,,500000,,
213,note_on,213,0,0,,6,,,78,127
213,note_on,0,0,0,,2,,,74,127
317,note_off,104,0,0,,2,,,74,127
317,note_off,0,0,0,,6,,,78,127
319,note_on,2,0,0,,4,,,76,127
319,note_on,0,0,0,,7,,,79,127
423,note_off,104,0,0,,7,,,79,127
423,note_off,0,0,0,,4,,,76,127
425,note_on,2,0,0,,6,,,78,127
425,note_on,0,0,0,,10,,,81,127
636,note_off,211,0,0,,10,,,81,127
636,note_off,0,0,0,,6,,,78,127
638,note_on,2,0,0,,2,,,74,127
638,note_on,0,0,0,,6,,,78,127
849,note_off,211,0,0,,6,,,78,127
849,note_off,0,0,0,,2,,,74,127
851,note_on,2,0,0,,4,,,76,127
851,note_on,0,0,0,,10,,,69,127
1062,note_off,211,0,0,,10,,,69,127
1062,note_off,0,0,0,,4,,,76,127
1064,note_on,2,0,0,,6,,,66,127
1064,note_on,0,0,0,,2,,,74,127
1275,note_off,211,0,0,,2,,,74,127
1275,note_off,0,0,0,,6,,,66,127
1277,note_on,2,0,0,,10,,,69,127
1277,note_on,0,0,0,,4,,,76,127
1488,note_off,211,0,0,,4,,,76,127
1488,note_off,0,0,0,,10,,,69,127
1490,note_on,2,0,0,,6,,,78,127
1490,note_on,0,0,0,,2,,,74,127
1594,note_off,104,0,0,,2,,,74,127
1594,note_off,0,0,0,,6,,,78,127
1596,note_on,2,0,0,,4,,,76,127
1596,note_on,0,0,0,,7,,,79,127
1700,note_off,104,0,0,,7,,,79,127
1700,note_off,0,0,0,,4,,,76,127
1702,note_on,2,0,0,,10,,,81,127
1702,note_on,0,0,0,,6,,,78,127
1913,note_off,211,0,0,,6,,,78,127
1913,note_off,0,0,0,,10,,,81,127
1915,note_on,2,0,0,,7,,,79,127
1915,note_on,0,0,0,,4,,,76,127
2126,note_off,211,0,0,,4,,,76,127
2126,note_off,0,0,0,,7,,,79,127
2128,note_on,2,0,0,,2,,,74,127
2128,note_on,0,0,0,,6,,,78,127
2339,note_off,211,0,0,,6,,,78,127
2339,note_off,0,0,0,,2,,,74,127
2341,note_on,2,0,0,,4,,,76,127
2341,note_on,0,0,0,,10,,,69,127
2552,note_off,211,0,0,,10,,,69,127
2552,note_off,0,0,0,,4,,,76,127
2554,note_on,2,0,0,,2,,,74,127
2554,note_on,0,0,0,,6,,,66,127
2765,note_off,211,0,0,,6,,,66,127
2767,note_on,2,0,0,,2,,,62,127
2767,note_on,0,0,0,,6,,,66,127
2871,note_off,104,0,0,,6,,,66,127
2871,note_off,0,0,0,,2,,,62,127
2873,note_on,2,0,0,,7,,,67,127
2873,note_on,0,0,0,,4,,,64,127
2977,note_off,104,0,0,,4,,,64,127
2977,note_off,0,0,0,,7,,,67,127
2977,note_off,0,0,0,,2,,,74,127
2979,note_on,2,0,0,,12,,,83,127
2979,note_on,0,0,0,,10,,,69,127
2979,note_on,0,0,0,,6,,,66,127
3030,note_off,51,0,0,,12,,,83,127
3032,note_on,2,0,0,,10,,,81,127
3083,note_off,51,0,0,,10,,,81,127
3085,note_on,2,0,0,,12,,,83,127
3136,note_off,51,0,0,,12,,,83,127
3138,note_on,2,0,0,,10,,,81,127
3189,note_off,51,0,0,,6,,,66,127
3189,note_off,0,0,0,,10,,,69,127
3191,note_on,2,0,0,,2,,,62,127
3191,note_on,0,0,0,,6,,,66,127
3402,note_off,211,0,0,,6,,,66,127
3402,note_off,0,0,0,,2,,,62,127
3402,note_off,0,0,0,,10,,,81,127
3404,note_on,2,0,0,,12,,,83,127
3404,note_on,0,0,0,,10,,,57,127
3404,note_on,0,0,0,,4,,,64,127
3455,note_off,51,0,0,,12,,,83,127
3457,note_on,2,0,0,,10,,,81,127
3508,note_off,51,0,0,,10,,,81,127
3510,note_on,2,0,0,,12,,,83,127
3561,note_off,51,0,0,,12,,,83,127
3563,note_on,2,0,0,,10,,,81,127
3614,note_off,51,0,0,,4,,,64,127
3614,note_off,0,0,0,,10,,,57,127
3616,note_on,2,0,0,,2,,,62,127
3616,note_on,0,0,0,,6,,,54,127
3827,note_off,211,0,0,,6,,,54,127
3827,note_off,0,0,0,,2,,,62,127
3827,note_off,0,0,0,,10,,,81,127
3829,note_on,2,0,0,,12,,,83,127
3829,note_on,0,0,0,,4,,,64,127
3829,note_on,0,0,0,,10,,,57,127
3880,note_off,51,0,0,,12,,,83,127
3882,note_on,2,0,0,,10,,,81,127
3933,note_off,51,0,0,,10,,,81,127
3935,note_on,2,0,0,,12,,,83,127
3986,note_off,51,0,0,,12,,,83,127
3988,note_on,2,0,0,,10,,,81,127
4039,note_off,51,0,0,,10,,,57,127
4039,note_off,0,0,0,,4,,,64,127
4041,note_on,2,0,0,,2,,,62,127
4041,note_on,0,0,0,,6,,,66,127
4145,note_off,104,0,0,,6,,,66,127
4145,note_off,0,0,0,,2,,,62,127
4147,note_on,2,0,0,,4,,,64,127
4147,note_on,0,0,0,,7,,,67,127
4251,note_off,104,0,0,,7,,,67,127
4251,note_off,0,0,0,,4,,,64,127
4251,note_off,0,0,0,,10,,,81,127
4253,note_on,2,0,0,,12,,,83,127
4253,note_on,0,0,0,,10,,,69,127
4253,note_on,0,0,0,,6,,,66,127
4304,note_off,51,0,0,,12,,,83,127
4306,note_on,2,0,0,,10,,,81,127
4357,note_off,51,0,0,,10,,,81,127
4359,note_on,2,0,0,,12,,,83,127
4410,note_off,51,0,0,,12,,,83,127
4412,note_on,2,0,0,,10,,,81,127
4463,note_off,51,0,0,,6,,,66,127
4463,note_off,0,0,0,,10,,,69,127
4465,note_on,2,0,0,,7,,,67,127
4465,note_on,0,0,0,,4,,,64,127
4676,note_off,211,0,0,,4,,,64,127
