tick,type,time,meta,track,program,channel,pitch,tempo,note,velocity
0,copyright,0,1,0,,,,,,
0,program_change,0,0,0,6,0,,,,
0,pitchwheel,0,0,0,,0,0,,,
0,program_change,0,0,0,6,1,,,,
0,pitchwheel,0,0,0,,1,-590,,,
0,program_change,0,0,0,6,2,,,,
0,pitchwheel,0,0,0,,2,-272,,,
0,program_change,0,0,0,6,3,,,,
0,pitchwheel,0,0,0,,3,-353,,,
0,program_change,0,0,0,6,4,,,,
0,pitchwheel,0,0,0,,4,-560,,,
0,program_change,0,0,0,6,5,,,,
0,pitchwheel,0,0,0,,5,-80,,,
0,program_change,0,0,0,6,6,,,,
0,pitchwheel,0,0,0,,6,-625,,,
0,program_change,0,0,0,6,7,,,,
0,pitchwheel,0,0,0,,7,-130,,,
0,program_change,0,0,0,6,8,,,,
0,pitchwheel,0,0,0,,8,-512,,,
0,program_change,0,0,0,6,10,,,,
0,pitchwheel,0,0,0,,10,-464,,,
0,program_change,0,0,0,6,11,,,,
0,pitchwheel,0,0,0,,11,-208,,,
0,program_change,0,0,0,6,12,,,,
0,pitchwheel,0,0,0,,12,-553,,,
0,set_tempo,0,1,0,,,,500000,,
195,note_on,195,0,0,,0,,,72,127
195,note_on,0,0,0,,5,,,65,127
584,note_off,389,0,0,,5,,,65,127
584,note_off,0,0,0,,0,,,72,127
585,note_on,1,0,0,,5,,,77,127
585,note_on,0,0,0,,8,,,68,127
585,note_on,0,0,0,,5,,,65,127
779,note_off,194,0,0,,5,,,77,127
780,note_on,1,0,0,,3,,,75,127
974,note_off,194,0,0,,3,,,75,127
974,note_off,0,0,0,,5,,,65,127
974,note_off,0,0,0,,8,,,68,127
975,note_on,1,0,0,,1,,,73,127
975,note_on,0,0,0,,5,,,65,127
975,note_on,0,0,0,,11,,,70,127
1364,note_off,389,0,0,,11,,,70,127
1364,note_off,0,0,0,,1,,,73,127
1365,note_on,1,0,0,,0,,,72,127
1365,note_on,0,0,0,,8,,,68,127
1754,note_off,389,0,0,,8,,,68,127
1754,note_off,0,0,0,,0,,,72,127
1754,note_off,0,0,0,,5,,,65,127
1755,note_on,1,0,0,,4,,,76,127
1755,note_on,0,0,0,,11,,,70,127
1755,note_on,0,0,0,,7,,,67,127
2144,note_off,389,0,0,,7,,,67,127
2144,note_off,0,0,0,,11,,,70,127
2144,note_off,0,0,0,,4,,,76,127
2145,note_on,1,0,0,,7,,,79,127
2145,note_on,0,0,0,,8,,,68,127
2274,note_off,129,0,0,,7,,,79,127
2275,note_on,1,0,0,,5,,,77,127
2339,note_off,64,0,0,,8,,,68,127
2340,note_on,1,0,0,,7,,,67,127
2404,note_off,64,0,0,,5,,,77,127
2405,note_on,1,0,0,,4,,,76,127
2534,note_off,129,0,0,,4,,,76,127
2534,note_off,0,0,0,,7,,,67,127
2535,note_on,1,0,0,,4,,,76,127
2535,note_on,0,0,0,,5,,,65,127
2924,note_off,389,0,0,,4,,,76,127
2925,note_on,1,0,0,,5,,,77,127
2925,note_on,0,0,0,,5,,,53,127
3291,note_off,366,0,0,,5,,,77,127
3311,note_off,20,0,0,,5,,,53,127
3314,note_off,3,0,0,,5,,,65,127
3315,note_on,1,0,0,,0,,,72,127
3704,note_off,389,0,0,,0,,,72,127
3705,note_on,1,0,0,,5,,,77,127
3705,note_on,0,0,0,,5,,,65,127
3705,note_on,0,0,0,,8,,,68,127
3899,note_off,194,0,0,,5,,,77,127
3900,note_on,1,0,0,,3,,,75,127
4094,note_off,194,0,0,,3,,,75,127
4094,note_off,0,0,0,,8,,,68,127
4094,note_off,0,0,0,,5,,,65,127
4095,note_on,1,0,0,,1,,,73,127
4095,note_on,0,0,0,,5,,,65,127
4095,note_on,0,0,0,,11,,,70,127
4484,note_off,389,0,0,,11,,,70,127
4484,note_off,0,0,0,,5,,,65,127
4484,note_off,0,0,0,,1,,,73,127
4485,note_on,1,0,0,,0,,,72,127
4485,note_on,0,0,0,,5,,,65,127
4485,note_on,0,0,0,,8,,,68,127
4874,note_off,389,0,0,,8,,,68,127
4874,note_off,0,0,0,,5,,,65,127
4874,note_off,0,0,0,,0,,,72,127
4875,note_on,1,0,0,,4,,,76,127
4875,note_on,0,0,0,,11,,,70,127
4875,note_on,0,0,0,,7,,,67,127
5264,note_off,389,0,0,,7,,,67,127
5264,note_off,0,0,0,,11,,,70,127
5264,note_off,0,0,0,,4,,,76,127
5265,note_on,1,0,0,,7,,,79,127
5265,note_on,0,0,0,,8,,,68,127
5394,note_off,129,0,0,,7,,,79,127
5395,note_on,1,0,0,,5,,,77,127
5459,note_off,64,0,0,,8,,,68,127
5460,note_on,1,0,0,,7,,,67,127
5524,note_off,64,0,0,,5,,,77,127
5525,note_on,1,0,0,,4,,,76,127
5654,note_off,129,0,0,,4,,,76,127
5654,note_off,0,0,0,,7,,,67,127
5655,note_on,1,0,0,,4,,,76,127
5655,note_on,0,0,0,,5,,,65,127
5849,note_off,194,0,0,,4,,,76,127
5850,note_on,1,0,0,,5,,,77,127
6044,note_off,194,0,0,,5,,,77,127
6044,note_off,0,0,0,,5,,,65,127
6045,note_on,1,0,0,,11,,,82,127
6045,note_on,0,0,0,,5,,,53,127
6239,note_off,194,0,0,,11,,,82,127
6240,note_on,1,0,0,,8,,,80,127
6434,note_off,194,0,0,,5,,,53,127
6435,note_on,1,0,0,,1,,,73,127
6629,note_off,194,0,0,,8,,,80,127
6630,note_on,1,0,0,,7,,,79,127
6824,note_off,194,0,0,,7,,,79,127
6825,note_on,1,0,0,,7,,,79,127
7019,note_off,194,0,0,,7,,,79,127
7020,note_on,1,0,0,,5,,,77,127
7214,note_off,194,0,0,,5,,,77,127
7214,note_off,0,0,0,,1,,,73,127
7215,note_on,1,0,0,,5,,,77,127
7215,note_on,0,0,0,,0,,,72,127
7215,note_on,0,0,0,,0,,,60,127
7409,note_off,194,0,0,,5,,,77,127
7410,note_on,1,0,0,,4,,,76,127
7604,note_off,194,0,0,,4,,,76,127
7604,note_off,0,0,0,,0,,,60,127
7604,note_off,0,0,0,,0,,,72,127
7605,note_on,1,0,0,,7,,,79,127
7605,note_on,0,0,0,,1,,,61,127
7702,note_off,97,0,0,,7,,,79,127
7703,note_on,1,0,0,,5,,,77,127
7800,note_off,97,0,0,,5,,,77,127
7801,note_on,1,0,0,,4,,,76,127
7898,note_off,97,0,0,,4,,,76,127
7899,note_on,1,0,0,,5,,,77,127
7996,note_off,97,0,0,,5,,,77,127
7996,note_off,0,0,0,,1,,,61,127
7997,note_on,1,0,0,,7,,,79,127
7997,note_on,0,0,0,,0,,,60,127
8191,note_off,194,0,0,,7,,,79,127
8192,note_on,1,0,0,,0,,,72,127
8386,note_off,194,0,0,,0,,,60,127
8387,note_on,1,0,0,,8,,,56,127
8387,note_on,0,0,0,,0,,,60,127
8387,note_on,0,0,0,,5,,,65,127
