tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,control,value,note,velocity
108544,note_off,,,,,0,0,1,,,,0,,,68,0
108544,note_on,,,,,0,0,1,,,,0,,,46,28
108544,note_on,,,,,0,0,1,,,,0,,,70,43
108544,note_on,,,,,0,0,1,,,,0,,,67,25
108544,note_off,,,,,0,0,1,,,,0,,,53,0
108544,control_change,,,,,279,0,1,,,,0,64,0,,
108544,control_change,,,,,0,0,1,,,,0,64,127,,
108544,note_off,,,,,0,0,1,,,,0,,,70,0
108711,control_change,,,,,167,0,1,,,,0,64,0,,
109045,control_change,,,,,334,0,1,,,,0,64,127,,
109056,note_on,,,,,11,0,1,,,,0,,,55,22
109056,set_tempo,,,,,1024,1,0,,600000,,,,,,
109568,note_on,,,,,512,0,1,,,,0,,,58,22
110080,note_off,,,,,512,0,1,,,,0,,,67,0
110080,note_off,,,,,0,0,1,,,,0,,,70,0
110080,note_off,,,,,0,0,1,,,,0,,,58,0
110080,note_on,,,,,0,0,1,,,,0,,,63,11
110080,note_on,,,,,0,0,1,,,,0,,,67,29
110080,note_on,,,,,0,0,1,,,,0,,,63,22
110080,set_tempo,,,,,1024,1,0,,705882,,,,,,
110113,control_change,,,,,33,0,1,,,,0,64,0,,
110414,control_change,,,,,301,0,1,,,,0,64,127,,
110592,note_off,,,,,178,0,1,,,,0,,,63,0
110592,note_off,,,,,0,0,1,,,,0,,,67,0
110592,note_off,,,,,0,0,1,,,,0,,,63,0
110592,note_on,,,,,0,0,1,,,,0,,,58,22
110592,set_tempo,,,,,512,1,0,,600000,,,,,,
110848,control_change,,,,,256,0,1,,,,0,64,0,,
111104,note_on,,,,,0,0,1,,,,0,,,55,22
111104,note_on,,,,,256,0,1,,,,0,,,67,29
111104,note_off,,,,,0,0,1,,,,0,,,55,0
111104,note_off,,,,,0,0,1,,,,0,,,46,0
111104,set_tempo,,,,,512,1,0,,800000,,,,,,
111104,note_on,,,,,0,0,1,,,,0,,,75,51
111104,note_off,,,,,0,0,1,,,,0,,,58,0
111282,control_change,,,,,178,0,1,,,,0,64,127,,
111616,control_change,,,,,0,0,1,,,,0,64,127,,
111616,note_on,,,,,0,0,1,,,,0,,,46,28
111616,control_change,,,,,334,0,1,,,,0,64,0,,
111616,note_off,,,,,0,0,1,,,,0,,,67,0
111616,note_off,,,,,0,0,1,,,,0,,,75,0
111616,note_off,,,,,0,0,1,,,,0,,,55,0
111616,note_on,,,,,0,0,1,,,,0,,,68,37
111616,note_on,,,,,0,0,1,,,,0,,,77,59
111791,control_change,,,,,175,0,1,,,,0,64,0,,
112000,control_change,,,,,209,0,1,,,,0,64,127,,
112128,set_tempo,,,,,1024,1,0,,600000,,,,,,
112128,note_on,,,,,128,0,1,,,,0,,,53,22
112628,control_change,,,,,500,0,1,,,,0,64,0,,
112640,note_on,,,,,0,0,1,,,,0,,,58,22
112640,note_on,,,,,0,0,1,,,,0,,,74,48
112640,note_off,,,,,12,0,1,,,,0,,,77,0
112640,set_tempo,,,,,512,1,0,,625000,,,,,,
112943,control_change,,,,,303,0,1,,,,0,64,127,,
113152,set_tempo,,,,,512,1,0,,750000,,,,,,
113152,note_off,,,,,0,0,1,,,,0,,,58,0
113152,note_off,,,,,0,0,1,,,,0,,,74,0
113152,note_on,,,,,0,0,1,,,,0,,,65,33
113152,note_off,,,,,209,0,1,,,,0,,,68,0
113152,note_on,,,,,0,0,1,,,,0,,,68,51
113152,note_on,,,,,0,0,1,,,,0,,,62,22
113187,control_change,,,,,35,0,1,,,,0,64,0,,
113431,control_change,,,,,244,0,1,,,,0,64,127,,
113664,note_off,,,,,233,0,1,,,,0,,,65,0
113664,note_on,,,,,0,0,1,,,,0,,,58,22
113664,note_on,,,,,0,0,1,,,,0,,,72,51
113664,note_on,,,,,0,0,1,,,,0,,,68,31
113664,note_off,,,,,0,0,1,,,,0,,,68,0
113780,control_change,,,,,116,0,1,,,,0,64,0,,
114060,control_change,,,,,280,0,1,,,,0,64,127,,
114176,set_tempo,,,,,1024,1,0,,800000,,,,,,
114176,note_on,,,,,0,0,1,,,,0,,,70,45
114176,note_on,,,,,0,0,1,,,,0,,,68,29
114176,note_off,,,,,0,0,1,,,,0,,,72,0
114176,note_off,,,,,0,0,1,,,,0,,,53,0
114176,note_off,,,,,116,0,1,,,,0,,,68,0
114176,note_off,,,,,0,0,1,,,,0,,,58,0
114176,note_on,,,,,0,0,1,,,,0,,,53,22
114304,control_change,,,,,128,0,1,,,,0,64,0,,
114513,control_change,,,,,209,0,1,,,,0,64,127,,
114688,set_tempo,,,,,512,1,0,,705882,,,,,,
114688,control_change,,,,,175,0,1,,,,0,64,0,,
114688,note_on,,,,,0,0,1,,,,0,,,70,43
114688,note_off,,,,,0,0,1,,,,0,,,70,0
114688,note_off,,,,,0,0,1,,,,0,,,46,0
114688,note_off,,,,,0,0,1,,,,0,,,53,0
114688,note_off,,,,,0,0,1,,,,0,,,62,0
114688,note_on,,,,,0,0,1,,,,0,,,67,25
114688,note_on,,,,,0,0,1,,,,0,,,46,28
114688,note_off,,,,,0,0,1,,,,0,,,68,0
114688,control_change,,,,,0,0,1,,,,0,64,127,,
114851,control_change,,,,,163,0,1,,,,0,64,0,,
115080,control_change,,,,,229,0,1,,,,0,64,127,,
115200,note_on,,,,,120,0,1,,,,0,,,55,22
115200,set_tempo,,,,,512,1,0,,600000,,,,,,
115712,note_on,,,,,512,0,1,,,,0,,,58,22
116191,control_change,,,,,479,0,1,,,,0,64,0,,
116224,note_off,,,,,33,0,1,,,,0,,,67,0
116224,note_off,,,,,0,0,1,,,,0,,,70,0
116224,note_on,,,,,0,0,1,,,,0,,,63,13
116224,note_on,,,,,0,0,1,,,,0,,,67,31
116224,note_on,,,,,0,0,1,,,,0,,,63,22
116224,set_tempo,,,,,1024,1,0,,705882,,,,,,
116420,control_change,,,,,196,0,1,,,,0,64,127,,
116736,note_on,,,,,0,0,1,,,,0,,,58,22
116736,set_tempo,,,,,512,1,0,,625000,,,,,,
116736,note_off,,,,,0,0,1,,,,0,,,63,0
116736,note_off,,,,,0,0,1,,,,0,,,58,0
116736,note_off,,,,,0,0,1,,,,0,,,67,0
116736,note_off,,,,,316,0,1,,,,0,,,63,0
116976,control_change,,,,,240,0,1,,,,0,64,0,,
117248,note_on,,,,,272,0,1,,,,0,,,67,23
117248,set_tempo,,,,,512,1,0,,800000,,,,,,
117248,note_on,,,,,0,0,1,,,,0,,,70,41
117248,note_on,,,,,0,0,1,,,,0,,,55,22
117248,note_off,,,,,0,0,1,,,,0,,,55,0
117248,note_off,,,,,0,0,1,,,,0,,,58,0
117302,control_change,,,,,54,0,1,,,,0,64,127,,
117760,note_on,,,,,0,0,1,,,,0,,,46,18
117760,note_on,,,,,0,0,1,,,,0,,,70,38
117760,note_off,,,,,0,0,1,,,,0,,,55,0
117760,note_off,,,,,0,0,1,,,,0,,,46,0
117760,note_off,,,,,0,0,1,,,,0,,,70,0
117760,note_off,,,,,0,0,1,,,,0,,,67,0
117760,control_change,,,,,0,0,1,,,,0,64,0,,
117760,note_on,,,,,0,0,1,,,,0,,,68,20
117760,control_change,,,,,0,0,1,,,,0,64,0,,
117760,control_change,,,,,458,0,1,,,,0,64,0,,
117760,control_change,,,,,0,0,1,,,,0,64,127,,
118004,control_change,,,,,244,0,1,,,,0,64,0,,
118249,control_change,,,,,245,0,1,,,,0,64,127,,
118272,set_tempo,,,,,1024,1,0,,600000,,,,,,
118272,note_on,,,,,23,0,1,,,,0,,,53,12
118784,note_on,,,,,0,0,1,,,,0,,,58,12
118784,note_off,,,,,512,0,1,,,,0,,,53,0
119296,note_on,,,,,0,0,1,,,,0,,,62,12
119296,note_off,,,,,512,0,1,,,,0,,,58,0
119296,set_tempo,,,,,1024,1,0,,705882,,,,,,
119808,set_tempo,,,,,512,1,0,,750000,,,,,,
119808,note_off,,,,,512,0,1,,,,0,,,70,0
119808,note_on,,,,,0,0,1,,,,0,,,71,34
119808,note_on,,,,,0,0,1,,,,0,,,58,12
120300,note_off,,,,,492,0,1,,,,0,,,68,0
120320,set_tempo,,,,,512,1,0,,750000,,,,,,
120320,note_off,,,,,20,0,1,,,,0,,,71,0
120320,note_on,,,,,0,0,1,,,,0,,,68,16
120320,note_on,,,,,0,0,1,,,,0,,,70,34
120320,note_on,,,,,0,0,1,,,,0,,,53,12
120320,note_off,,,,,0,0,1,,,,0,,,58,0
120378,control_change,,,,,58,0,1,,,,0,64,0,,
120553,control_change,,,,,175,0,1,,,,0,64,127,,
120832,control_change,,,,,0,0,1,,,,0,64,127,,
120832,control_change,,,,,0,0,1,,,,0,64,0,,
120832,note_on,,,,,0,0,1,,,,0,,,46,18
120832,note_on,,,,,0,0,1,,,,0,,,70,38
120832,note_off,,,,,0,0,1,,,,0,,,62,0
120832,note_off,,,,,0,0,1,,,,0,,,53,0
120832,note_on,,,,,0,0,1,,,,0,,,66,20
120832,note_off,,,,,0,0,1,,,,0,,,70,0
120832,note_off,,,,,0,0,1,,,,0,,,68,0
120832,control_change,,,,,0,0,1,,,,0,64,0,,
120832,note_off,,,,,0,0,1,,,,0,,,46,0
120832,control_change,,,,,279,0,1,,,,0,64,0,,
120999,control_change,,,,,167,0,1,,,,0,64,0,,
121333,control_change,,,,,334,0,1,,,,0,64,127,,
121344,set_tempo,,,,,1024,1,0,,600000,,,,,,
121344,note_on,,,,,11,0,1,,,,0,,,54,12
121856,note_on,,,,,512,0,1,,,,0,,,58,12
122368,set_tempo,,,,,1024,1,0,,666666,,,,,,
122368,note_off,,,,,0,0,1,,,,0,,,58,0
122368,note_on,,,,,0,0,1,,,,0,,,75,35
122368,note_off,,,,,512,0,1,,,,0,,,70,0
122368,note_on,,,,,0,0,1,,,,0,,,63,12
122401,control_change,,,,,33,0,1,,,,0,64,0,,
122702,control_change,,,,,301,0,1,,,,0,64,127,,
122880,note_off,,,,,178,0,1,,,,0,,,63,0
122880,note_on,,,,,0,0,1,,,,0,,,58,12
122880,set_tempo,,,,,512,1,0,,750000,,,,,,
123136,control_change,,,,,256,0,1,,,,0,64,0,,
123392,set_tempo,,,,,512,1,0,,1000000,,,,,,
123392,note_on,,,,,0,0,1,,,,0,,,54,12
123392,note_off,,,,,0,0,1,,,,0,,,58,0
123392,note_on,,,,,0,0,1,,,,0,,,66,20
123392,note_off,,,,,0,0,1,,,,0,,,54,0
123392,note_off,,,,,0,0,1,,,,0,,,75,0
123392,note_off,,,,,256,0,1,,,,0,,,66,0
123392,note_on,,,,,0,0,1,,,,0,,,78,42
123570,control_change,,,,,178,0,1,,,,0,64,127,,
123904,note_on,,,,,0,0,1,,,,0,,,51,13
123904,set_tempo,,,,,512,1,0,,857142,,,,,,
123904,note_on,,,,,0,0,1,,,,0,,,47,18
123904,note_on,,,,,0,0,1,,,,0,,,56,18
123904,control_change,,,,,334,0,1,,,,0,64,0,,
123904,control_change,,,,,0,0,1,,,,0,64,127,,
123904,note_on,,,,,0,0,1,,,,0,,,80,47
123904,note_off,,,,,0,0,1,,,,0,,,66,0
123904,note_off,,,,,0,0,1,,,,0,,,78,0
123904,note_off,,,,,0,0,1,,,,0,,,46,0
123904,note_off,,,,,0,0,1,,,,0,,,54,0
123904,note_on,,,,,0,0,1,,,,0,,,68,31
124075,control_change,,,,,171,0,1,,,,0,64,0,,
124382,control_change,,,,,307,0,1,,,,0,64,127,,
124928,note_on,,,,,0,0,1,,,,0,,,54,16
124928,note_on,,,,,0,0,1,,,,0,,,78,43
124928,note_on,,,,,0,0,1,,,,0,,,66,27
124928,set_tempo,,,,,1024,1,0,,800000,,,,,,
124928,note_off,,,,,0,0,1,,,,0,,,80,0
124928,note_off,,,,,0,0,1,,,,0,,,56,0
124928,note_off,,,,,546,0,1,,,,0,,,68,0
125440,note_on,,,,,0,0,1,,,,0,,,53,16
125440,note_off,,,,,512,0,1,,,,0,,,66,0
125440,note_off,,,,,0,0,1,,,,0,,,78,0
125440,note_off,,,,,0,0,1,,,,0,,,54,0
125440,set_tempo,,,,,512,1,0,,857142,,,,,,
125440,note_on,,,,,0,0,1,,,,0,,,77,41
125440,note_on,,,,,0,0,1,,,,0,,,65,25
125474,control_change,,,,,34,0,1,,,,0,64,0,,
125611,control_change,,,,,137,0,1,,,,0,64,127,,
125952,set_tempo,,,,,512,1,0,,750000,,,,,,
125952,note_on,,,,,0,0,1,,,,0,,,54,18
125952,note_off,,,,,341,0,1,,,,0,,,65,0
125952,note_on,,,,,0,0,1,,,,0,,,66,24
125952,note_off,,,,,0,0,1,,,,0,,,77,0
125952,note_off,,,,,0,0,1,,,,0,,,53,0
125952,note_on,,,,,0,0,1,,,,0,,,78,40
126020,control_change,,,,,68,0,1,,,,0,64,0,,
126191,control_change,,,,,171,0,1,,,,0,64,127,,
126464,set_tempo,,,,,512,1,0,,1000000,,,,,,
126464,note_on,,,,,0,0,1,,,,0,,,57,15
126464,note_on,,,,,0,0,1,,,,0,,,51,8
126464,note_off,,,,,0,0,1,,,,0,,,54,0
126464,note_off,,,,,0,0,1,,,,0,,,78,0
126464,note_off,,,,,273,0,1,,,,0,,,66,0
126464,note_on,,,,,0,0,1,,,,0,,,75,38
126464,note_on,,,,,0,0,1,,,,0,,,63,22
126532,control_change,,,,,68,0,1,,,,0,64,0,,
126737,control_change,,,,,205,0,1,,,,0,64,127,,
126976,set_tempo,,,,,512,1,0,,1090909,,,,,,
126976,note_off,,,,,0,0,1,,,,0,,,57,0
126976,note_off,,,,,0,0,1,,,,0,,,51,0
126976,control_change,,,,,239,0,1,,,,0,64,0,,
126976,control_change,,,,,0,0,1,,,,0,64,127,,
126976,note_off,,,,,0,0,1,,,,0,,,63,0
126976,note_off,,,,,0,0,1,,,,0,,,75,0
126976,note_off,,,,,0,0,1,,,,0,,,47,0
126976,note_on,,,,,0,0,1,,,,0,,,74,36
126976,note_on,,,,,0,0,1,,,,0,,,62,20
126976,note_on,,,,,0,0,1,,,,0,,,50,11
126976,note_on,,,,,0,0,1,,,,0,,,46,11
126976,note_off,,,,,0,0,1,,,,0,,,51,0
126976,note_on,,,,,0,0,1,,,,0,,,58,18
127204,control_change,,,,,228,0,1,,,,0,64,0,,
127507,control_change,,,,,303,0,1,,,,0,64,127,,
128512,note_on,,,,,0,0,1,,,,0,,,53,9
128512,note_off,,,,,1005,0,1,,,,0,,,62,0
128512,note_off,,,,,0,0,1,,,,0,,,74,0
128512,note_off,,,,,0,0,1,,,,0,,,50,0
128512,note_on,,,,,0,0,1,,,,0,,,65,11
128512,note_on,,,,,0,0,1,,,,0,,,77,23
128569,control_change,,,,,57,0,1,,,,0,64,0,,
128834,control_change,,,,,265,0,1,,,,0,64,127,,
129536,set_tempo,,,,,2560,1,0,,1000000,,,,,,
129536,note_off,,,,,702,0,1,,,,0,,,65,0
129536,note_off,,,,,0,0,1,,,,0,,,77,0
129536,note_off,,,,,0,0,1,,,,0,,,46,0
129536,note_off,,,,,0,0,1,,,,0,,,53,0
129536,note_off,,,,,0,0,1,,,,0,,,58,0
129536,note_on,,,,,0,0,1,,,,0,,,67,33
129536,note_on,,,,,0,0,1,,,,0,,,70,49
129555,control_change,,,,,19,0,1,,,,0,64,0,,
129858,control_change,,,,,303,0,1,,,,0,64,127,,
130048,note_on,,,,,0,0,1,,,,0,,,70,57
130048,note_on,,,,,0,0,1,,,,0,,,51,33
130048,note_on,,,,,0,0,1,,,,0,,,39,21
130048,note_off,,,,,0,0,1,,,,0,,,70,0
130048,note_on,,,,,0,0,1,,,,0,,,67,39
130048,control_change,,,,,0,0,1,,,,0,64,0,,
130048,control_change,,,,,190,0,1,,,,0,64,0,,
130048,note_off,,,,,0,0,1,,,,0,,,67,0
130079,control_change,,,,,31,0,1,,,,0,64,127,,
130263,control_change,,,,,184,0,1,,,,0,64,0,,
130447,control_change,,,,,184,0,1,,,,0,64,127,,
130560,set_tempo,,,,,1024,1,0,,600000,,,,,,
130560,note_on,,,,,113,0,1,,,,0,,,55,28
131072,note_on,,,,,0,0,1,,,,0,,,58,28
131072,note_off,,,,,0,0,1,,,,0,,,55,0
131072,note_off,,,,,512,0,1,,,,0,,,39,0
131072,note_off,,,,,0,0,1,,,,0,,,51,0
131584,note_off,,,,,512,0,1,,,,0,,,58,0
131584,note_on,,,,,0,0,1,,,,0,,,63,28
132096,note_on,,,,,0,0,1,,,,0,,,79,64
132096,note_on,,,,,0,0,1,,,,0,,,58,28
132096,note_on,,,,,0,0,1,,,,0,,,75,46
132096,note_off,,,,,512,0,1,,,,0,,,67,0
132096,note_off,,,,,0,0,1,,,,0,,,70,0
132096,set_tempo,,,,,1536,1,0,,750000,,,,,,
132096,note_off,,,,,0,0,1,,,,0,,,63,0
132598,control_change,,,,,502,0,1,,,,0,64,0,,
132608,note_off,,,,,10,0,1,,,,0,,,75,0
132608,note_off,,,,,0,0,1,,,,0,,,79,0
132608,note_off,,,,,0,0,1,,,,0,,,58,0
132608,note_on,,,,,0,0,1,,,,0,,,74,41
132608,note_on,,,,,0,0,1,,,,0,,,77,59
132608,note_on,,,,,0,0,1,,,,0,,,55,28
132608,set_tempo,,,,,512,1,0,,800000,,,,,,
132782,control_change,,,,,174,0,1,,,,0,64,127,,
133120,control_change,,,,,0,0,1,,,,0,64,0,,
133120,set_tempo,,,,,512,1,0,,750000,,,,,,
133120,note_on,,,,,0,0,1,,,,0,,,44,33
133120,note_on,,,,,0,0,1,,,,0,,,32,21
133120,note_on,,,,,0,0,1,,,,0,,,74,60
133120,note_on,,,,,0,0,1,,,,0,,,71,42
133120,note_off,,,,,0,0,1,,,,0,,,55,0
133120,note_off,,,,,0,0,1,,,,0,,,77,0
133120,control_change,,,,,338,0,1,,,,0,64,0,,
133120,note_off,,,,,0,0,1,,,,0,,,74,0
133176,control_change,,,,,56,0,1,,,,0,64,127,,
133345,control_change,,,,,169,0,1,,,,0,64,0,,
133515,control_change,,,,,170,0,1,,,,0,64,127,,
133632,set_tempo,,,,,512,1,0,,600000,,,,,,
133632,note_on,,,,,117,0,1,,,,0,,,51,28
134144,note_on,,,,,0,0,1,,,,0,,,56,28
134144,note_off,,,,,512,0,1,,,,0,,,32,0
134144,note_off,,,,,0,0,1,,,,0,,,51,0
134642,control_change,,,,,498,0,1,,,,0,64,0,,
134656,set_tempo,,,,,1024,1,0,,750000,,,,,,
134656,note_off,,,,,14,0,1,,,,0,,,71,0
134656,note_off,,,,,0,0,1,,,,0,,,74,0
134656,note_off,,,,,0,0,1,,,,0,,,56,0
134656,note_on,,,,,0,0,1,,,,0,,,72,43
134656,note_on,,,,,0,0,1,,,,0,,,75,60
134656,note_on,,,,,0,0,1,,,,0,,,60,28
134867,control_change,,,,,211,0,1,,,,0,64,127,,
135168,note_on,,,,,0,0,1,,,,0,,,56,28
135168,note_on,,,,,0,0,1,,,,0,,,74,57
135168,note_off,,,,,0,0,1,,,,0,,,60,0
135168,note_on,,,,,0,0,1,,,,0,,,70,41
135168,note_off,,,,,0,0,1,,,,0,,,75,0
135168,note_off,,,,,301,0,1,,,,0,,,72,0
135168,set_tempo,,,,,512,1,0,,600000,,,,,,
135262,control_change,,,,,94,0,1,,,,0,64,0,,
135459,control_change,,,,,197,0,1,,,,0,64,127,,
135680,note_off,,,,,0,0,1,,,,0,,,74,0
135680,note_on,,,,,0,0,1,,,,0,,,51,28
135680,note_on,,,,,0,0,1,,,,0,,,68,39
135680,note_on,,,,,0,0,1,,,,0,,,72,54
135680,note_off,,,,,221,0,1,,,,0,,,70,0
135680,set_tempo,,,,,512,1,0,,705882,,,,,,
135680,note_off,,,,,0,0,1,,,,0,,,56,0
135741,control_change,,,,,61,0,1,,,,0,64,0,,
135938,control_change,,,,,197,0,1,,,,0,64,127,,
136192,note_on,,,,,0,0,1,,,,0,,,62,33
136192,note_on,,,,,0,0,1,,,,0,,,34,33
136192,note_on,,,,,0,0,1,,,,0,,,70,51
136192,note_on,,,,,0,0,1,,,,0,,,67,33
136192,note_off,,,,,0,0,1,,,,0,,,51,0
136192,set_tempo,,,,,512,1,0,,750000,,,,,,
136192,note_off,,,,,0,0,1,,,,0,,,72,0
136192,note_off,,,,,0,0,1,,,,0,,,68,0
136192,control_change,,,,,0,0,1,,,,0,64,0,,
136192,control_change,,,,,254,0,1,,,,0,64,0,,
136192,note_off,,,,,0,0,1,,,,0,,,44,0
136192,control_change,,,,,0,0,1,,,,0,64,0,,
136248,control_change,,,,,56,0,1,,,,0,64,127,,
136417,control_change,,,,,169,0,1,,,,0,64,0,,
136587,control_change,,,,,170,0,1,,,,0,64,127,,
136704,note_on,,,,,117,0,1,,,,0,,,46,28
136704,set_tempo,,,,,512,1,0,,600000,,,,,,
137216,note_off,,,,,512,0,1,,,,0,,,34,0
137216,note_on,,,,,0,0,1,,,,0,,,50,28
137714,control_change,,,,,498,0,1,,,,0,64,0,,
137728,set_tempo,,,,,1024,1,0,,705882,,,,,,
137728,note_off,,,,,14,0,1,,,,0,,,67,0
137728,note_off,,,,,0,0,1,,,,0,,,70,0
137728,note_off,,,,,0,0,1,,,,0,,,50,0
137728,note_on,,,,,0,0,1,,,,0,,,68,35
137728,note_on,,,,,0,0,1,,,,0,,,72,53
137728,note_on,,,,,0,0,1,,,,0,,,58,28
137939,control_change,,,,,211,0,1,,,,0,64,127,,
138240,note_off,,,,,301,0,1,,,,0,,,68,0
138240,note_off,,,,,0,0,1,,,,0,,,58,0
138240,note_on,,,,,0,0,1,,,,0,,,67,34
138240,note_on,,,,,0,0,1,,,,0,,,70,50
138240,note_on,,,,,0,0,1,,,,0,,,50,28
138240,set_tempo,,,,,512,1,0,,625000,,,,,,
138240,note_off,,,,,0,0,1,,,,0,,,72,0
138334,control_change,,,,,94,0,1,,,,0,64,0,,
138531,control_change,,,,,197,0,1,,,,0,64,127,,
138752,note_on,,,,,0,0,1,,,,0,,,46,28
138752,note_off,,,,,221,0,1,,,,0,,,67,0
138752,note_off,,,,,0,0,1,,,,0,,,70,0
138752,note_off,,,,,0,0,1,,,,0,,,46,0
138752,note_on,,,,,0,0,1,,,,0,,,68,47
138752,note_off,,,,,0,0,1,,,,0,,,50,0
138752,note_on,,,,,0,0,1,,,,0,,,65,32
138752,set_tempo,,,,,512,1,0,,750000,,,,,,
138813,control_change,,,,,61,0,1,,,,0,64,0,,
139010,control_change,,,,,197,0,1,,,,0,64,127,,
139264,note_on,,,,,0,0,1,,,,0,,,67,46
139264,set_tempo,,,,,512,1,0,,800000,,,,,,
139264,control_change,,,,,254,0,1,,,,0,64,0,,
139264,control_change,,,,,0,0,1,,,,0,64,0,,
139264,control_change,,,,,0,0,1,,,,0,64,0,,
139264,note_off,,,,,0,0,1,,,,0,,,62,0
139264,note_off,,,,,0,0,1,,,,0,,,65,0
139264,note_off,,,,,0,0,1,,,,0,,,68,0
139264,note_on,,,,,0,0,1,,,,0,,,39,33
139264,note_on,,,,,0,0,1,,,,0,,,63,31
139264,note_off,,,,,0,0,1,,,,0,,,46,0
139320,control_change,,,,,56,0,1,,,,0,64,127,,
139489,control_change,,,,,169,0,1,,,,0,64,0,,
139659,control_change,,,,,170,0,1,,,,0,64,127,,
139776,note_on,,,,,117,0,1,,,,0,,,51,28
139776,set_tempo,,,,,512,1,0,,600000,,,,,,
140288,note_off,,,,,512,0,1,,,,0,,,39,0
140288,note_on,,,,,0,0,1,,,,0,,,55,28
140786,control_change,,,,,498,0,1,,,,0,64,0,,
140800,set_tempo,,,,,1024,1,0,,800000,,,,,,
140800,note_off,,,,,0,0,1,,,,0,,,55,0
140800,note_off,,,,,0,0,1,,,,0,,,67,0
140800,note_off,,,,,14,0,1,,,,0,,,63,0
140800,note_on,,,,,0,0,1,,,,0,,,70,49
140800,note_on,,,,,0,0,1,,,,0,,,58,28
140800,note_on,,,,,0,0,1,,,,0,,,67,31
141011,control_change,,,,,211,0,1,,,,0,64,127,,
141312,set_tempo,,,,,512,1,0,,625000,,,,,,
141312,note_off,,,,,301,0,1,,,,0,,,67,0
141312,note_on,,,,,0,0,1,,,,0,,,55,33
141312,note_on,,,,,0,0,1,,,,0,,,67,53
141312,note_on,,,,,0,0,1,,,,0,,,63,35
141312,note_off,,,,,0,0,1,,,,0,,,58,0
141312,note_off,,,,,0,0,1,,,,0,,,70,0
141406,control_change,,,,,94,0,1,,,,0,64,0,,
141603,control_change,,,,,197,0,1,,,,0,64,127,,
141824,note_off,,,,,221,0,1,,,,0,,,63,0
141824,note_off,,,,,0,0,1,,,,0,,,67,0
141824,note_off,,,,,0,0,1,,,,0,,,51,0
141824,note_on,,,,,0,0,1,,,,0,,,65,38
141824,note_on,,,,,0,0,1,,,,0,,,68,56
141824,note_on,,,,,0,0,1,,,,0,,,51,37
141824,set_tempo,,,,,512,1,0,,750000,,,,,,
141824,note_off,,,,,0,0,1,,,,0,,,55,0
141885,control_change,,,,,61,0,1,,,,0,64,0,,
142082,control_change,,,,,197,0,1,,,,0,64,127,,
142336,control_change,,,,,0,0,1,,,,0,64,0,,
142336,note_on,,,,,0,0,1,,,,0,,,39,40
142336,note_on,,,,,0,0,1,,,,0,,,67,44
142336,note_off,,,,,0,0,1,,,,0,,,51,0
142336,note_off,,,,,0,0,1,,,,0,,,68,0
142336,note_on,,,,,0,0,1,,,,0,,,70,62
142336,control_change,,,,,0,0,1,,,,0,64,0,,
142336,control_change,,,,,254,0,1,,,,0,64,0,,
142336,note_off,,,,,0,0,1,,,,0,,,65,0
142336,control_change,,,,,0,0,1,,,,0,64,0,,
142367,control_change,,,,,31,0,1,,,,0,64,127,,
142551,control_change,,,,,184,0,1,,,,0,64,0,,
142735,control_change,,,,,184,0,1,,,,0,64,127,,
142848,set_tempo,,,,,1024,1,0,,600000,,,,,,
142848,note_on,,,,,113,0,1,,,,0,,,55,42
143360,note_on,,,,,512,0,1,,,,0,,,58,42
143872,note_off,,,,,512,0,1,,,,0,,,58,0
143872,note_on,,,,,0,0,1,,,,0,,,63,42
144384,set_tempo,,,,,1536,1,0,,750000,,,,,,
144384,note_off,,,,,0,0,1,,,,0,,,70,0
144384,note_off,,,,,512,0,1,,,,0,,,67,0
144384,note_on,,,,,0,0,1,,,,0,,,79,69
144384,note_on,,,,,0,0,1,,,,0,,,58,42
144384,note_on,,,,,0,0,1,,,,0,,,75,51
144384,note_off,,,,,0,0,1,,,,0,,,63,0
144886,control_change,,,,,502,0,1,,,,0,64,0,,
144896,note_off,,,,,0,0,1,,,,0,,,79,0
144896,note_off,,,,,0,0,1,,,,0,,,55,0
144896,note_off,,,,,0,0,1,,,,0,,,58,0
144896,note_on,,,,,0,0,1,,,,0,,,74,46
144896,note_on,,,,,0,0,1,,,,0,,,77,64
144896,note_on,,,,,0,0,1,,,,0,,,55,42
144896,note_off,,,,,10,0,1,,,,0,,,75,0
144896,set_tempo,,,,,512,1,0,,800000,,,,,,
145070,control_change,,,,,174,0,1,,,,0,64,127,,
145408,note_on,,,,,0,0,1,,,,0,,,44,42
145408,note_on,,,,,0,0,1,,,,0,,,32,30
145408,note_on,,,,,0,0,1,,,,0,,,74,69
145408,note_on,,,,,0,0,1,,,,0,,,71,51
145408,control_change,,,,,0,0,1,,,,0,64,0,,
145408,note_off,,,,,0,0,1,,,,0,,,39,0
145408,note_off,,,,,0,0,1,,,,0,,,77,0
145408,control_change,,,,,0,0,1,,,,0,64,0,,
145408,control_change,,,,,338,0,1,,,,0,64,0,,
145408,note_off,,,,,0,0,1,,,,0,,,55,0
145408,control_change,,,,,0,0,1,,,,0,64,0,,
145408,note_off,,,,,0,0,1,,,,0,,,74,0
145408,set_tempo,,,,,512,1,0,,750000,,,,,,
145464,control_change,,,,,56,0,1,,,,0,64,127,,
145633,control_change,,,,,169,0,1,,,,0,64,0,,
145803,control_change,,,,,170,0,1,,,,0,64,127,,
