tick,type,tempo,time,meta,track,control,value,channel,program,note,velocity
9048,note_on,,0,0,0,,,1,,56,0
9048,note_on,,0,0,0,,,1,,59,95
9048,note_on,,0,0,0,,,2,,47,95
9072,note_on,,24,0,0,,,0,,71,0
9072,note_on,,0,0,0,,,0,,69,95
9072,note_on,,0,0,0,,,1,,59,0
9072,note_on,,0,0,0,,,2,,47,0
9072,note_on,,0,0,0,,,1,,57,95
9072,note_on,,0,0,0,,,2,,47,95
9096,note_on,,24,0,0,,,2,,47,0
9096,note_on,,0,0,0,,,2,,47,95
9120,note_on,,24,0,0,,,0,,69,0
9120,note_on,,0,0,0,,,1,,57,0
9120,note_on,,0,0,0,,,2,,47,0
9120,note_on,,0,0,0,,,2,,47,95
9144,note_on,,24,0,0,,,2,,47,0
9144,note_on,,0,0,0,,,2,,49,95
9168,note_on,,24,0,0,,,2,,49,0
9168,note_on,,0,0,0,,,2,,47,95
9192,note_on,,24,0,0,,,2,,47,0
9192,note_on,,0,0,0,,,2,,47,95
9216,note_on,,24,0,0,,,3,,42,0
9216,note_on,,0,0,0,,,0,,69,95
9216,note_on,,0,0,0,,,2,,47,0
9216,note_on,,0,0,0,,,1,,57,95
9216,note_on,,0,0,0,,,3,,42,95
9240,note_on,,24,0,0,,,2,,47,95
9264,note_on,,24,0,0,,,0,,69,0
9264,note_on,,0,0,0,,,0,,69,95
9264,note_on,,0,0,0,,,1,,57,0
9264,note_on,,0,0,0,,,1,,57,95
9288,note_on,,24,0,0,,,0,,69,0
9288,note_on,,0,0,0,,,0,,69,95
9288,note_on,,0,0,0,,,1,,57,0
9288,note_on,,0,0,0,,,1,,57,95
9312,note_on,,24,0,0,,,3,,42,0
9312,note_on,,0,0,0,,,0,,69,95
9312,note_on,,0,0,0,,,2,,47,0
9312,note_on,,0,0,0,,,0,,69,0
9312,note_on,,0,0,0,,,1,,57,0
9312,note_on,,0,0,0,,,1,,57,95
9312,note_on,,0,0,0,,,3,,42,95
9336,note_on,,24,0,0,,,2,,47,95
9360,note_on,,24,0,0,,,0,,69,0
9360,note_on,,0,0,0,,,0,,69,95
9360,note_on,,0,0,0,,,1,,57,0
9360,note_on,,0,0,0,,,1,,57,95
9384,note_on,,24,0,0,,,0,,69,0
9384,note_on,,0,0,0,,,0,,69,95
9384,note_on,,0,0,0,,,1,,57,0
9384,note_on,,0,0,0,,,1,,57,95
9408,note_on,,24,0,0,,,3,,42,0
9408,note_on,,0,0,0,,,0,,70,95
9408,note_on,,0,0,0,,,2,,47,0
9408,note_on,,0,0,0,,,0,,69,0
9408,note_on,,0,0,0,,,1,,57,0
9408,note_on,,0,0,0,,,1,,58,95
9408,note_on,,0,0,0,,,4,,44,95
9432,note_on,,24,0,0,,,0,,70,0
9432,note_on,,0,0,0,,,0,,73,95
9432,note_on,,0,0,0,,,1,,58,0
9432,note_on,,0,0,0,,,1,,61,95
9432,note_on,,0,0,0,,,3,,47,95
9456,note_on,,24,0,0,,,0,,73,0
9456,note_on,,0,0,0,,,0,,71,95
9456,note_on,,0,0,0,,,1,,61,0
9456,note_on,,0,0,0,,,3,,47,0
9456,note_on,,0,0,0,,,1,,59,95
9456,note_on,,0,0,0,,,3,,47,95
9480,note_on,,24,0,0,,,3,,47,0
9480,note_on,,0,0,0,,,3,,47,95
9504,note_on,,24,0,0,,,3,,47,0
9504,note_on,,0,0,0,,,3,,47,95
9528,note_on,,24,0,0,,,0,,71,0
9528,note_on,,0,0,0,,,0,,76,95
9528,note_on,,0,0,0,,,1,,59,0
9528,note_on,,0,0,0,,,3,,47,0
9528,note_on,,0,0,0,,,1,,64,95
9528,note_on,,0,0,0,,,3,,49,95
9552,note_on,,24,0,0,,,0,,76,0
9552,note_on,,0,0,0,,,0,,78,95
9552,note_on,,0,0,0,,,1,,64,0
9552,note_on,,0,0,0,,,3,,49,0
9552,note_on,,0,0,0,,,1,,66,95
9552,note_on,,0,0,0,,,3,,47,95
9576,note_on,,24,0,0,,,0,,78,0
9576,note_on,,0,0,0,,,0,,80,95
9576,note_on,,0,0,0,,,1,,66,0
9576,note_on,,0,0,0,,,3,,47,0
9576,note_on,,0,0,0,,,1,,68,95
9576,note_on,,0,0,0,,,2,,76,95
9576,note_on,,0,0,0,,,3,,47,95
9600,note_on,,24,0,0,,,4,,44,0
9600,note_on,,0,0,0,,,0,,81,95
9600,note_on,,0,0,0,,,0,,80,0
9600,note_on,,0,0,0,,,1,,68,0
9600,note_on,,0,0,0,,,3,,47,0
9600,note_on,,0,0,0,,,1,,69,95
9600,note_on,,0,0,0,,,4,,54,95
9624,note_on,,24,0,0,,,2,,76,0
9624,note_on,,0,0,0,,,2,,75,95
9624,note_on,,0,0,0,,,3,,59,95
9648,note_on,,24,0,0,,,2,,75,0
9648,note_on,,0,0,0,,,3,,59,0
9648,note_on,,0,0,0,,,2,,73,95
9648,note_on,,0,0,0,,,3,,61,95
9672,note_on,,24,0,0,,,2,,73,0
9672,note_on,,0,0,0,,,3,,61,0
9672,note_on,,0,0,0,,,2,,71,95
9672,note_on,,0,0,0,,,3,,63,95
9696,note_on,,24,0,0,,,4,,54,0
9696,note_on,,0,0,0,,,2,,71,0
9696,note_on,,0,0,0,,,3,,63,0
9696,note_on,,0,0,0,,,2,,71,95
9696,note_on,,0,0,0,,,3,,64,95
9696,note_on,,0,0,0,,,4,,52,95
9720,note_on,,24,0,0,,,0,,81,0
9720,note_on,,0,0,0,,,0,,80,95
9720,note_on,,0,0,0,,,1,,69,0
9720,note_on,,0,0,0,,,1,,68,95
9744,note_on,,24,0,0,,,3,,64,0
9744,note_on,,0,0,0,,,0,,78,95
9744,note_on,,0,0,0,,,4,,52,0
9744,note_on,,0,0,0,,,0,,80,0
9744,note_on,,0,0,0,,,1,,68,0
9744,note_on,,0,0,0,,,1,,69,95
9744,note_on,,0,0,0,,,3,,63,95
9744,note_on,,0,0,0,,,4,,54,95
9768,note_on,,24,0,0,,,0,,78,0
9768,note_on,,0,0,0,,,0,,76,95
9768,note_on,,0,0,0,,,1,,69,0
9768,note_on,,0,0,0,,,3,,63,0
9768,note_on,,0,0,0,,,4,,54,0
9768,note_on,,0,0,0,,,1,,71,95
9768,note_on,,0,0,0,,,3,,64,95
9768,note_on,,0,0,0,,,4,,56,95
9792,note_on,,24,0,0,,,2,,71,0
9792,note_on,,0,0,0,,,0,,76,95
9792,note_on,,0,0,0,,,0,,76,0
9792,note_on,,0,0,0,,,1,,71,0
9792,note_on,,0,0,0,,,3,,64,0
9792,note_on,,0,0,0,,,4,,56,0
9792,note_on,,0,0,0,,,1,,71,95
9792,note_on,,0,0,0,,,2,,66,95
9792,note_on,,0,0,0,,,3,,54,95
9816,note_on,,24,0,0,,,0,,76,0
9816,note_on,,0,0,0,,,0,,75,95
9840,note_on,,24,0,0,,,1,,71,0
9840,note_on,,0,0,0,,,0,,75,95
9840,note_on,,0,0,0,,,2,,66,0
9840,note_on,,0,0,0,,,3,,54,0
9840,note_on,,0,0,0,,,0,,75,0
9840,note_on,,0,0,0,,,1,,70,95
9840,note_on,,0,0,0,,,2,,64,95
9840,note_on,,0,0,0,,,3,,54,95
9864,note_on,,24,0,0,,,0,,75,0
9864,note_on,,0,0,0,,,0,,73,95
9888,note_on,,24,0,0,,,1,,70,0
9888,note_on,,0,0,0,,,0,,71,95
9888,note_on,,0,0,0,,,2,,64,0
9888,note_on,,0,0,0,,,3,,54,0
9888,note_on,,0,0,0,,,0,,73,0
9888,note_on,,0,0,0,,,1,,71,95
9888,note_on,,0,0,0,,,2,,63,95
9888,note_on,,0,0,0,,,3,,59,95
9912,note_on,,24,0,0,,,0,,71,0
9912,note_on,,0,0,0,,,0,,83,95
9912,note_on,,0,0,0,,,1,,71,0
9912,note_on,,0,0,0,,,2,,63,0
9912,note_on,,0,0,0,,,3,,59,0
9912,note_on,,0,0,0,,,1,,71,95
9936,note_on,,24,0,0,,,0,,83,0
9936,note_on,,0,0,0,,,0,,82,95
9936,note_on,,0,0,0,,,1,,71,0
9936,note_on,,0,0,0,,,1,,70,95
9960,note_on,,24,0,0,,,0,,82,0
9960,note_on,,0,0,0,,,0,,81,95
9960,note_on,,0,0,0,,,1,,70,0
9960,note_on,,0,0,0,,,1,,69,95
9984,note_on,,24,0,0,,,0,,81,0
9984,note_on,,0,0,0,,,0,,80,95
9984,note_on,,0,0,0,,,1,,69,0
9984,note_on,,0,0,0,,,1,,68,95
9984,note_on,,0,0,0,,,3,,52,95
10008,note_on,,24,0,0,,,2,,59,95
10032,note_on,,24,0,0,,,0,,80,0
10032,note_on,,0,0,0,,,0,,80,95
10032,note_on,,0,0,0,,,1,,68,0
10032,note_on,,0,0,0,,,1,,68,95
10056,note_on,,24,0,0,,,0,,80,0
10056,note_on,,0,0,0,,,0,,80,95
10056,note_on,,0,0,0,,,1,,68,0
10056,note_on,,0,0,0,,,1,,68,95
10080,note_on,,24,0,0,,,3,,52,0
10080,note_on,,0,0,0,,,0,,80,95
10080,note_on,,0,0,0,,,2,,59,0
10080,note_on,,0,0,0,,,0,,80,0
10080,note_on,,0,0,0,,,1,,68,0
10080,note_on,,0,0,0,,,1,,68,95
10080,note_on,,0,0,0,,,3,,52,95
10104,note_on,,24,0,0,,,2,,59,95
10128,note_on,,24,0,0,,,0,,80,0
10128,note_on,,0,0,0,,,0,,80,95
10128,note_on,,0,0,0,,,1,,68,0
10128,note_on,,0,0,0,,,1,,68,95
10152,note_on,,24,0,0,,,0,,80,0
10152,note_on,,0,0,0,,,0,,80,95
10152,note_on,,0,0,0,,,1,,68,0
10152,note_on,,0,0,0,,,1,,68,95
10176,note_on,,24,0,0,,,3,,52,0
10176,note_on,,0,0,0,,,0,,80,95
10176,note_on,,0,0,0,,,2,,59,0
10176,note_on,,0,0,0,,,0,,80,0
10176,note_on,,0,0,0,,,1,,68,0
10176,note_on,,0,0,0,,,1,,68,95
10176,note_on,,0,0,0,,,3,,54,95
10200,note_on,,24,0,0,,,0,,80,0
10200,note_on,,0,0,0,,,0,,83,95
10200,note_on,,0,0,0,,,1,,68,0
10200,note_on,,0,0,0,,,1,,71,95
10200,note_on,,0,0,0,,,2,,59,95
10224,note_on,,24,0,0,,,0,,83,0
10224,note_on,,0,0,0,,,0,,81,95
10224,note_on,,0,0,0,,,1,,71,0
10224,note_on,,0,0,0,,,2,,59,0
10224,note_on,,0,0,0,,,1,,69,95
10224,note_on,,0,0,0,,,2,,59,95
10248,note_on,,24,0,0,,,2,,59,0
10248,note_on,,0,0,0,,,2,,59,95
10272,note_on,,24,0,0,,,0,,81,0
10272,note_on,,0,0,0,,,1,,69,0
10272,note_on,,0,0,0,,,2,,59,0
10272,note_on,,0,0,0,,,2,,58,95
10272,note_on,,0,0,0,,,4,,81,95
10272,note_on,,0,0,0,,,5,,75,95
10272,note_on,,0,0,0,,,6,,71,95
10272,note_on,,0,0,0,,,7,,66,95
10284,note_on,,12,0,0,,,2,,58,0
10284,note_on,,0,0,0,,,2,,59,95
10296,note_on,,12,0,0,,,2,,59,0
10296,note_on,,0,0,0,,,2,,61,95
10308,note_on,,12,0,0,,,2,,61,0
10308,note_on,,0,0,0,,,2,,59,95
10320,note_on,,12,0,0,,,4,,81,0
10320,note_on,,0,0,0,,,7,,66,0
10320,note_on,,0,0,0,,,2,,59,0
10320,note_on,,0,0,0,,,2,,59,95
10320,note_on,,0,0,0,,,4,,78,95
10320,note_on,,0,0,0,,,7,,63,95
10344,note_on,,24,0,0,,,2,,59,0
10344,note_on,,0,0,0,,,2,,59,95
10368,note_on,,24,0,0,,,3,,54,0
10368,note_on,,0,0,0,,,0,,81,95
10368,note_on,,0,0,0,,,5,,75,0
10368,note_on,,0,0,0,,,6,,71,0
10368,note_on,,0,0,0,,,4,,78,0
10368,note_on,,0,0,0,,,7,,63,0
10368,note_on,,0,0,0,,,2,,59,0
10368,note_on,,0,0,0,,,1,,69,95
10368,note_on,,0,0,0,,,3,,54,95
10392,note_on,,24,0,0,,,2,,59,95
10416,note_on,,24,0,0,,,0,,81,0
10416,note_on,,0,0,0,,,0,,81,95
10416,note_on,,0,0,0,,,1,,69,0
10416,note_on,,0,0,0,,,1,,69,95
10440,note_on,,24,0,0,,,1,,69,0
10440,note_on,,0,0,0,,,1,,69,95
10464,note_on,,24,0,0,,,3,,54,0
10464,note_on,,0,0,0,,,0,,81,95
10464,note_on,,0,0,0,,,2,,59,0
10464,note_on,,0,0,0,,,0,,81,0
10464,note_on,,0,0,0,,,1,,69,0
10464,note_on,,0,0,0,,,1,,69,95
10464,note_on,,0,0,0,,,3,,54,95
10488,note_on,,24,0,0,,,2,,59,95
10512,note_on,,24,0,0,,,0,,81,0
10512,note_on,,0,0,0,,,0,,81,95
10512,note_on,,0,0,0,,,1,,69,0
10512,note_on,,0,0,0,,,1,,69,95
10536,note_on,,24,0,0,,,1,,69,0
10536,note_on,,0,0,0,,,1,,69,95
10560,note_on,,24,0,0,,,3,,54,0
10560,note_on,,0,0,0,,,0,,82,95
10560,note_on,,0,0,0,,,2,,59,0
10560,note_on,,0,0,0,,,0,,81,0
10560,note_on,,0,0,0,,,1,,69,0
10560,note_on,,0,0,0,,,1,,70,95
10560,note_on,,0,0,0,,,3,,55,95
10584,note_on,,24,0,0,,,0,,82,0
10584,note_on,,0,0,0,,,0,,84,95
10584,note_on,,0,0,0,,,1,,70,0
10584,note_on,,0,0,0,,,1,,72,95
10584,note_on,,0,0,0,,,2,,59,95
10608,note_on,,24,0,0,,,0,,84,0
10608,note_on,,0,0,0,,,0,,83,95
10608,note_on,,0,0,0,,,1,,72,0
10608,note_on,,0,0,0,,,2,,59,0
10608,note_on,,0,0,0,,,1,,71,95
10608,note_on,,0,0,0,,,2,,59,95
10632,note_on,,24,0,0,,,2,,59,0
10632,note_on,,0,0,0,,,2,,59,95
10656,note_on,,24,0,0,,,0,,83,0
10656,note_on,,0,0,0,,,1,,71,0
10656,note_on,,0,0,0,,,2,,59,0
10656,note_on,,0,0,0,,,2,,58,95
10656,note_on,,0,0,0,,,4,,83,95
10656,note_on,,0,0,0,,,5,,76,95
10656,note_on,,0,0,0,,,6,,71,95
10656,note_on,,0,0,0,,,7,,67,95
10668,note_on,,12,0,0,,,2,,58,0
10668,note_on,,0,0,0,,,2,,59,95
10680,note_on,,12,0,0,,,2,,59,0
10680,note_on,,0,0,0,,,2,,60,95
10692,note_on,,12,0,0,,,2,,60,0
10692,note_on,,0,0,0,,,2,,59,95
10704,note_on,,12,0,0,,,4,,83,0
10704,note_on,,0,0,0,,,7,,67,0
10704,note_on,,0,0,0,,,2,,59,0
10704,note_on,,0,0,0,,,2,,59,95
10704,note_on,,0,0,0,,,4,,79,95
10704,note_on,,0,0,0,,,7,,64,95
10728,note_on,,24,0,0,,,2,,59,0
10728,note_on,,0,0,0,,,2,,59,95
10752,note_on,,24,0,0,,,3,,55,0
10752,note_on,,0,0,0,,,0,,83,95
10752,note_on,,0,0,0,,,5,,76,0
10752,note_on,,0,0,0,,,6,,71,0
10752,note_on,,0,0,0,,,4,,79,0
10752,note_on,,0,0,0,,,7,,64,0
10752,note_on,,0,0,0,,,2,,59,0
10752,note_on,,0,0,0,,,1,,71,95
10752,note_on,,0,0,0,,,3,,57,95
10776,note_on,,24,0,0,,,0,,83,0
10776,note_on,,0,0,0,,,0,,86,95
10776,note_on,,0,0,0,,,1,,71,0
10776,note_on,,0,0,0,,,1,,74,95
10776,note_on,,0,0,0,,,2,,64,95
10800,note_on,,24,0,0,,,0,,86,0
10800,note_on,,0,0,0,,,0,,84,95
10800,note_on,,0,0,0,,,1,,74,0
10800,note_on,,0,0,0,,,2,,64,0
10800,note_on,,0,0,0,,,1,,72,95
10800,note_on,,0,0,0,,,2,,64,95
10824,note_on,,24,0,0,,,2,,64,0
10824,note_on,,0,0,0,,,2,,64,95
10848,note_on,,24,0,0,,,0,,84,0
10848,note_on,,0,0,0,,,0,,88,95
10848,note_on,,0,0,0,,,1,,72,0
10848,note_on,,0,0,0,,,2,,64,0
10848,note_on,,0,0,0,,,1,,76,95
10848,note_on,,0,0,0,,,2,,59,95
10860,note_on,,12,0,0,,,2,,59,0
10860,note_on,,0,0,0,,,2,,60,95
10872,note_on,,12,0,0,,,2,,60,0
10872,note_on,,0,0,0,,,2,,62,95
10884,note_on,,12,0,0,,,2,,62,0
10884,note_on,,0,0,0,,,2,,60,95
10896,note_on,,12,0,0,,,2,,60,0
10896,note_on,,0,0,0,,,2,,63,95
10920,note_on,,24,0,0,,,0,,88,0
10920,note_on,,0,0,0,,,0,,84,95
10920,note_on,,0,0,0,,,1,,76,0
10920,note_on,,0,0,0,,,2,,63,0
10920,note_on,,0,0,0,,,1,,72,95
10920,note_on,,0,0,0,,,2,,64,95
10944,note_on,,24,0,0,,,3,,57,0
10944,note_on,,0,0,0,,,0,,82,95
10944,note_on,,0,0,0,,,0,,84,0
10944,note_on,,0,0,0,,,1,,72,0
10944,note_on,,0,0,0,,,2,,64,0
10944,note_on,,0,0,0,,,1,,70,95
10944,note_on,,0,0,0,,,3,,55,95
10968,note_on,,24,0,0,,,0,,82,0
10968,note_on,,0,0,0,,,0,,84,95
10968,note_on,,0,0,0,,,1,,70,0
10968,note_on,,0,0,0,,,1,,72,95
10968,note_on,,0,0,0,,,2,,64,95
10992,note_on,,24,0,0,,,0,,84,0
10992,note_on,,0,0,0,,,0,,83,95
10992,note_on,,0,0,0,,,1,,72,0
10992,note_on,,0,0,0,,,2,,64,0
10992,note_on,,0,0,0,,,1,,71,95
10992,note_on,,0,0,0,,,2,,64,95
11016,note_on,,24,0,0,,,2,,64,0
11016,note_on,,0,0,0,,,2,,64,95
11040,note_on,,24,0,0,,,0,,83,0
11040,note_on,,0,0,0,,,0,,88,95
11040,note_on,,0,0,0,,,1,,71,0
11040,note_on,,0,0,0,,,2,,64,0
11040,note_on,,0,0,0,,,1,,76,95
11040,note_on,,0,0,0,,,2,,58,95
11052,note_on,,12,0,0,,,2,,58,0
11052,note_on,,0,0,0,,,2,,59,95
11064,note_on,,12,0,0,,,2,,59,0
11064,note_on,,0,0,0,,,2,,60,95
11076,note_on,,12,0,0,,,2,,60,0
11076,note_on,,0,0,0,,,2,,59,95
11088,note_on,,12,0,0,,,2,,59,0
11088,note_on,,0,0,0,,,2,,64,95
11112,note_on,,24,0,0,,,0,,88,0
11112,note_on,,0,0,0,,,0,,83,95
11112,note_on,,0,0,0,,,1,,76,0
11112,note_on,,0,0,0,,,2,,64,0
11112,note_on,,0,0,0,,,1,,71,95
11112,note_on,,0,0,0,,,2,,67,95
11136,note_on,,24,0,0,,,3,,55,0
11136,note_on,,0,0,0,,,0,,81,95
11136,note_on,,0,0,0,,,0,,83,0
11136,note_on,,0,0,0,,,1,,71,0
11136,note_on,,0,0,0,,,2,,67,0
11136,note_on,,0,0,0,,,1,,69,95
11136,note_on,,0,0,0,,,3,,54,95
11160,note_on,,24,0,0,,,0,,81,0
11160,note_on,,0,0,0,,,0,,83,95
11160,note_on,,0,0,0,,,1,,69,0
11160,note_on,,0,0,0,,,3,,54,0
11160,note_on,,0,0,0,,,1,,71,95
11160,note_on,,0,0,0,,,3,,55,95
11184,note_on,,24,0,0,,,0,,83,0
11184,note_on,,0,0,0,,,0,,84,95
11184,note_on,,0,0,0,,,1,,71,0
11184,note_on,,0,0,0,,,3,,55,0
11184,note_on,,0,0,0,,,1,,72,95
11184,note_on,,0,0,0,,,2,,59,95
11184,note_on,,0,0,0,,,3,,57,95
11208,note_on,,24,0,0,,,0,,84,0
11208,note_on,,0,0,0,,,0,,81,95
11208,note_on,,0,0,0,,,1,,72,0
11208,note_on,,0,0,0,,,2,,59,0
11208,note_on,,0,0,0,,,3,,57,0
11208,note_on,,0,0,0,,,1,,69,95
11208,note_on,,0,0,0,,,2,,59,95
11208,note_on,,0,0,0,,,3,,54,95
11232,note_on,,24,0,0,,,0,,81,0
11232,note_on,,0,0,0,,,0,,79,95
11232,note_on,,0,0,0,,,1,,69,0
11232,note_on,,0,0,0,,,2,,59,0
11232,note_on,,0,0,0,,,3,,54,0
11232,note_on,,0,0,0,,,1,,67,95
11232,note_on,,0,0,0,,,3,,52,95
11256,note_on,,24,0,0,,,0,,79,0
11256,note_on,,0,0,0,,,0,,82,95
11256,note_on,,0,0,0,,,1,,67,0
11256,note_on,,0,0,0,,,3,,52,0
11256,note_on,,0,0,0,,,1,,70,95
11256,note_on,,0,0,0,,,3,,54,95
11280,note_on,,24,0,0,,,0,,82,0
11280,note_on,,0,0,0,,,0,,83,95
11280,note_on,,0,0,0,,,1,,70,0
11280,note_on,,0,0,0,,,3,,54,0
11280,note_on,,0,0,0,,,1,,71,95
11280,note_on,,0,0,0,,,2,,59,95
11280,note_on,,0,0,0,,,3,,55,95
11304,note_on,,24,0,0,,,0,,83,0
11304,note_on,,0,0,0,,,0,,79,95
11304,note_on,,0,0,0,,,1,,71,0
11304,note_on,,0,0,0,,,2,,59,0
11304,note_on,,0,0,0,,,3,,55,0
11304,note_on,,0,0,0,,,1,,67,95
11304,note_on,,0,0,0,,,2,,59,95
11304,note_on,,0,0,0,,,3,,52,95
11328,note_on,,24,0,0,,,0,,79,0
11328,note_on,,0,0,0,,,0,,78,95
11328,note_on,,0,0,0,,,1,,67,0
11328,note_on,,0,0,0,,,2,,59,0
11328,note_on,,0,0,0,,,3,,52,0
11328,note_on,,0,0,0,,,1,,75,95
11328,note_on,,0,0,0,,,2,,66,95
11328,note_on,,0,0,0,,,3,,59,95
11328,note_on,,0,0,0,,,4,,47,95
11352,note_on,,24,0,0,,,3,,59,0
11352,note_on,,0,0,0,,,3,,58,95
11376,note_on,,24,0,0,,,3,,58,0
11376,note_on,,0,0,0,,,3,,59,95
11400,note_on,,24,0,0,,,3,,59,0
11400,note_on,,0,0,0,,,3,,60,95
11424,note_on,,24,0,0,,,0,,78,0
11424,note_on,,0,0,0,,,1,,75,0
11424,note_on,,0,0,0,,,2,,66,0
11424,note_on,,0,0,0,,,3,,60,0
11424,note_on,,0,0,0,,,3,,59,95
11448,note_on,,24,0,0,,,3,,59,0
11448,note_on,,0,0,0,,,3,,57,95
11472,note_on,,24,0,0,,,3,,57,0
11472,note_on,,0,0,0,,,3,,54,95
11496,note_on,,24,0,0,,,3,,54,0
11496,note_on,,0,0,0,,,3,,51,95
11520,note_on,,24,0,0,,,4,,47,0
11520,note_on,,0,0,0,,,0,,69,95
11520,note_on,,0,0,0,,,3,,51,0
11520,note_on,,0,0,0,,,1,,57,95
11520,note_on,,0,0,0,,,3,,42,95
11544,note_on,,24,0,0,,,0,,69,0
11544,note_on,,0,0,0,,,0,,71,95
11544,note_on,,0,0,0,,,1,,57,0
11544,note_on,,0,0,0,,,3,,42,0
11544,note_on,,0,0,0,,,1,,59,95
11544,note_on,,0,0,0,,,3,,43,95
11568,note_on,,24,0,0,,,0,,71,0
11568,note_on,,0,0,0,,,0,,72,95
11568,note_on,,0,0,0,,,1,,59,0
11568,note_on,,0,0,0,,,3,,43,0
11568,note_on,,0,0,0,,,1,,60,95
11568,note_on,,0,0,0,,,2,,47,95
11568,note_on,,0,0,0,,,3,,45,95
11592,note_on,,24,0,0,,,0,,72,0
11592,note_on,,0,0,0,,,0,,69,95
11592,note_on,,0,0,0,,,1,,60,0
11592,note_on,,0,0,0,,,2,,47,0
11592,note_on,,0,0,0,,,3,,45,0
11592,note_on,,0,0,0,,,1,,57,95
11592,note_on,,0,0,0,,,2,,47,95
11592,note_on,,0,0,0,,,3,,42,95
11616,note_on,,24,0,0,,,0,,69,0
11616,note_on,,0,0,0,,,0,,67,95
11616,note_on,,0,0,0,,,1,,57,0
11616,note_on,,0,0,0,,,2,,47,0
11616,note_on,,0,0,0,,,3,,42,0
11616,note_on,,0,0,0,,,1,,55,95
11616,note_on,,0,0,0,,,3,,40,95
11640,note_on,,24,0,0,,,0,,67,0
11640,note_on,,0,0,0,,,0,,70,95
11640,note_on,,0,0,0,,,1,,55,0
11640,note_on,,0,0,0,,,3,,40,0
11640,note_on,,0,0,0,,,1,,58,95
11640,note_on,,0,0,0,,,3,,42,95
11664,note_on,,24,0,0,,,0,,70,0
11664,note_on,,0,0,0,,,0,,71,95
11664,note_on,,0,0,0,,,1,,58,0
11664,note_on,,0,0,0,,,3,,42,0
11664,note_on,,0,0,0,,,1,,59,95
11664,note_on,,0,0,0,,,2,,47,95
11664,note_on,,0,0,0,,,3,,43,95
11688,note_on,,24,0,0,,,0,,71,0
11688,note_on,,0,0,0,,,0,,67,95
11688,note_on,,0,0,0,,,1,,59,0
11688,note_on,,0,0,0,,,2,,47,0
11688,note_on,,0,0,0,,,3,,43,0
11688,note_on,,0,0,0,,,1,,55,95
11688,note_on,,0,0,0,,,2,,47,95
11688,note_on,,0,0,0,,,3,,40,95
11712,note_on,,24,0,0,,,0,,67,0
11712,note_on,,0,0,0,,,0,,66,95
11712,note_on,,0,0,0,,,1,,55,0
11712,note_on,,0,0,0,,,2,,47,0
11712,note_on,,0,0,0,,,3,,40,0
11712,note_on,,0,0,0,,,1,,63,95
11712,note_on,,0,0,0,,,2,,54,95
11712,note_on,,0,0,0,,,3,,47,95
11712,note_on,,0,0,0,,,4,,35,95
11712,note_on,,0,0,0,,,5,,47,95
11712,note_on,,0,0,0,,,6,,35,95
11760,note_on,,48,0,0,,,3,,47,0
11760,note_on,,0,0,0,,,4,,35,0
11760,note_on,,0,0,0,,,5,,47,0
11760,note_on,,0,0,0,,,6,,35,0
11760,note_on,,0,0,0,,,5,,47,95
11760,note_on,,0,0,0,,,6,,35,95
11784,note_on,,24,0,0,,,5,,47,0
11784,note_on,,0,0,0,,,6,,35,0
11784,note_on,,0,0,0,,,5,,47,95
11784,note_on,,0,0,0,,,6,,35,95
11808,note_on,,24,0,0,,,0,,66,0
11808,note_on,,0,0,0,,,1,,63,0
11808,note_on,,0,0,0,,,2,,54,0
11808,note_on,,0,0,0,,,5,,47,0
11808,note_on,,0,0,0,,,6,,35,0
11808,note_on,,0,0,0,,,5,,47,95
11808,note_on,,0,0,0,,,6,,35,95
11832,note_on,,24,0,0,,,2,,66,95
11832,note_on,,0,0,0,,,3,,62,95
11856,note_on,,24,0,0,,,5,,47,0
11856,note_on,,0,0,0,,,6,,35,0
11856,note_on,,0,0,0,,,2,,66,0
11856,note_on,,0,0,0,,,3,,62,0
11856,note_on,,0,0,0,,,2,,66,95
11856,note_on,,0,0,0,,,3,,64,95
11856,note_on,,0,0,0,,,4,,61,95
11856,note_on,,0,0,0,,,5,,47,95
11856,note_on,,0,0,0,,,6,,35,95
11880,note_on,,24,0,0,,,2,,66,0
11880,note_on,,0,0,0,,,3,,64,0
11880,note_on,,0,0,0,,,4,,61,0
11880,note_on,,0,0,0,,,5,,47,0
11880,note_on,,0,0,0,,,6,,35,0
11880,note_on,,0,0,0,,,2,,66,95
11880,note_on,,0,0,0,,,3,,62,95
11880,note_on,,0,0,0,,,4,,59,95
11880,note_on,,0,0,0,,,5,,47,95
11880,note_on,,0,0,0,,,6,,35,95
11904,note_on,,24,0,0,,,2,,66,0
11904,note_on,,0,0,0,,,0,,66,95
11904,note_on,,0,0,0,,,3,,62,0
11904,note_on,,0,0,0,,,4,,59,0
11904,note_on,,0,0,0,,,5,,47,0
11904,note_on,,0,0,0,,,6,,35,0
11904,note_on,,0,0,0,,,1,,62,95
11904,note_on,,0,0,0,,,2,,56,95
11904,note_on,,0,0,0,,,3,,47,95
11904,note_on,,0,0,0,,,4,,35,95
11928,note_on,,24,0,0,,,1,,62,0
11928,note_on,,0,0,0,,,3,,47,0
11928,note_on,,0,0,0,,,4,,35,0
11928,note_on,,0,0,0,,,1,,59,95
11928,note_on,,0,0,0,,,3,,50,95
11928,note_on,,0,0,0,,,4,,38,95
11952,note_on,,24,0,0,,,0,,66,0
