tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,program,channel,control,value,note,velocity
411248,note_off,,,,,0,0,1,,,,0,,,55,0
411248,note_off,,,,,624,0,1,,,,0,,,51,0
411648,note_on,,,,,0,0,1,,,,0,,,53,35
411648,note_on,,,,,0,0,1,,,,0,,,39,22
411648,note_on,,,,,0,0,1,,,,0,,,46,31
411648,note_on,,,,,400,0,1,,,,0,,,50,35
411648,note_on,,,,,0,0,1,,,,0,,,58,47
412272,note_off,,,,,0,0,1,,,,0,,,46,0
412272,note_off,,,,,0,0,1,,,,0,,,58,0
412272,note_off,,,,,0,0,1,,,,0,,,39,0
412272,note_off,,,,,624,0,1,,,,0,,,50,0
412272,note_off,,,,,0,0,1,,,,0,,,53,0
412672,control_change,,,,,400,0,1,,,,0,64,0,,
412672,control_change,,,,,0,0,1,,,,0,64,0,,
412672,note_on,,,,,0,0,1,,,,0,,,51,31
412672,note_on,,,,,0,0,1,,,,0,,,55,43
412672,note_on,,,,,0,0,1,,,,0,,,39,20
412672,note_on,,,,,0,0,1,,,,0,,,46,29
413296,note_off,,,,,0,0,1,,,,0,,,55,0
413296,note_off,,,,,0,0,1,,,,0,,,39,0
413296,note_off,,,,,0,0,1,,,,0,,,46,0
413296,note_off,,,,,624,0,1,,,,0,,,51,0
413696,note_on,,,,,0,0,1,,,,0,,,46,31
413696,note_on,,,,,0,0,1,,,,0,,,39,22
413696,note_on,,,,,400,0,1,,,,0,,,50,35
413696,note_on,,,,,0,0,1,,,,0,,,53,35
413696,note_on,,,,,0,0,1,,,,0,,,58,47
414320,note_off,,,,,0,0,1,,,,0,,,58,0
414320,note_off,,,,,0,0,1,,,,0,,,46,0
414320,note_off,,,,,0,0,1,,,,0,,,39,0
414320,note_off,,,,,0,0,1,,,,0,,,53,0
414320,note_off,,,,,624,0,1,,,,0,,,50,0
414720,note_on,,,,,0,0,1,,,,0,,,46,23
414720,note_on,,,,,0,0,1,,,,0,,,55,40
414720,note_on,,,,,0,0,1,,,,0,,,51,27
414720,control_change,,,,,0,0,1,,,,0,64,0,,
414720,control_change,,,,,400,0,1,,,,0,64,0,,
414720,note_on,,,,,0,0,1,,,,0,,,39,14
415744,note_off,,,,,0,0,1,,,,0,,,46,0
415744,note_off,,,,,0,0,1,,,,0,,,39,0
415744,note_off,,,,,1024,0,1,,,,0,,,51,0
415744,note_off,,,,,0,0,1,,,,0,,,55,0
416768,note_on,,,,,0,0,1,,,,0,,,46,22
416768,note_on,,,,,0,0,1,,,,0,,,39,13
416768,note_on,,,,,0,0,1,,,,0,,,55,38
416768,note_on,,,,,0,0,1,,,,0,,,51,26
416768,control_change,,,,,0,0,1,,,,0,64,0,,
416768,control_change,,,,,1024,0,1,,,,0,64,0,,
417792,note_off,,,,,0,0,1,,,,0,,,55,0
417792,note_off,,,,,1024,0,1,,,,0,,,51,0
417792,note_off,,,,,0,0,1,,,,0,,,39,0
417792,note_off,,,,,0,0,1,,,,0,,,46,0
418816,control_change,,,,,1024,0,1,,,,0,64,0,,
418816,note_on,,,,,0,0,1,,,,0,,,46,21
418816,note_on,,,,,0,0,1,,,,0,,,39,12
418816,note_on,,,,,0,0,1,,,,0,,,55,36
418816,note_on,,,,,0,0,1,,,,0,,,51,25
418816,control_change,,,,,0,0,1,,,,0,64,0,,
419840,note_off,,,,,0,0,1,,,,0,,,55,0
419840,note_off,,,,,1024,0,1,,,,0,,,51,0
419840,note_off,,,,,0,0,1,,,,0,,,39,0
419840,note_off,,,,,0,0,1,,,,0,,,46,0
420864,note_on,,,,,0,0,1,,,,0,,,55,34
420864,control_change,,,,,0,0,1,,,,0,64,0,,
420864,note_on,,,,,0,0,1,,,,0,,,46,20
420864,note_on,,,,,0,0,1,,,,0,,,39,12
420864,note_on,,,,,0,0,1,,,,0,,,51,23
420864,control_change,,,,,1024,0,1,,,,0,64,0,,
421888,note_off,,,,,0,0,1,,,,0,,,46,0
421888,note_off,,,,,0,0,1,,,,0,,,39,0
421888,note_off,,,,,0,0,1,,,,0,,,55,0
421888,note_off,,,,,1024,0,1,,,,0,,,51,0
422912,note_on,,,,,0,0,1,,,,0,,,51,22
422912,control_change,,,,,0,0,1,,,,0,64,0,,
422912,control_change,,,,,1024,0,1,,,,0,64,0,,
422912,note_on,,,,,0,0,1,,,,0,,,39,9
422912,note_on,,,,,0,0,1,,,,0,,,46,18
422912,set_tempo,,,,,19456,1,0,,375000,,,,,,
422912,note_on,,,,,0,0,1,,,,0,,,54,35
423936,note_off,,,,,1024,0,1,,,,0,,,51,0
423936,note_off,,,,,0,0,1,,,,0,,,54,0
423936,note_off,,,,,0,0,1,,,,0,,,39,0
423936,note_off,,,,,0,0,1,,,,0,,,46,0
424960,control_change,,,,,0,0,1,,,,0,64,0,,
424960,note_on,,,,,0,0,1,,,,0,,,51,19
424960,note_on,,,,,0,0,1,,,,0,,,54,31
424960,note_on,,,,,0,0,1,,,,0,,,39,7
424960,note_on,,,,,0,0,1,,,,0,,,46,16
424960,set_tempo,,,,,2048,1,0,,400000,,,,,,
424960,control_change,,,,,1024,0,1,,,,0,64,0,,
425984,note_off,,,,,0,0,1,,,,0,,,46,0
425984,note_off,,,,,0,0,1,,,,0,,,39,0
425984,note_off,,,,,0,0,1,,,,0,,,54,0
425984,note_off,,,,,1024,0,1,,,,0,,,51,0
427008,set_tempo,,,,,2048,1,0,,428571,,,,,,
427008,note_on,,,,,0,0,1,,,,0,,,54,26
427008,note_on,,,,,0,0,1,,,,0,,,52,17
427008,control_change,,,,,0,0,1,,,,0,64,0,,
427008,control_change,,,,,1024,0,1,,,,0,64,0,,
427008,note_on,,,,,0,0,1,,,,0,,,46,13
427008,note_on,,,,,0,0,1,,,,0,,,37,5
428032,note_off,,,,,1024,0,1,,,,0,,,52,0
428032,note_off,,,,,0,0,1,,,,0,,,37,0
428032,note_off,,,,,0,0,1,,,,0,,,46,0
428032,note_off,,,,,0,0,1,,,,0,,,54,0
429056,control_change,,,,,1024,0,1,,,,0,64,0,,
429056,control_change,,,,,0,0,1,,,,0,64,0,,
429056,note_on,,,,,0,0,1,,,,0,,,52,10
429056,note_on,,,,,0,0,1,,,,0,,,54,19
429056,note_on,,,,,0,0,1,,,,0,,,37,5
429056,note_on,,,,,0,0,1,,,,0,,,46,11
429056,set_tempo,,,,,2048,1,0,,600000,,,,,,
430080,note_off,,,,,0,0,1,,,,0,,,37,0
430080,set_tempo,,,,,1024,1,0,,857142,,,,,,
430080,note_off,,,,,1024,0,1,,,,0,,,52,0
430080,note_off,,,,,0,0,1,,,,0,,,54,0
430080,note_off,,,,,0,0,1,,,,0,,,46,0
430765,control_change,,,,,685,0,1,,,,0,64,127,,
430848,note_on,,,,,0,0,1,,,,0,,,47,16
430848,note_on,,,,,0,0,1,,,,0,,,42,16
430848,note_on,,,,,0,0,1,,,,0,,,35,16
430848,note_on,,,,,0,0,1,,,,0,,,66,34
430848,note_on,,,,,0,0,1,,,,0,,,63,18
430848,note_on,,,,,83,0,1,,,,0,,,54,18
431104,note_off,,,,,0,0,1,,,,0,,,35,0
431104,note_off,,,,,0,0,1,,,,0,,,66,0
431104,note_on,,,,,0,0,1,,,,0,,,42,14
431104,note_on,,,,,0,0,1,,,,0,,,35,14
431104,note_on,,,,,0,0,1,,,,0,,,66,43
431104,note_on,,,,,0,0,1,,,,0,,,63,29
431104,note_on,,,,,0,0,1,,,,0,,,54,29
431104,note_off,,,,,0,0,1,,,,0,,,47,0
431104,note_off,,,,,0,0,1,,,,0,,,42,0
431104,note_off,,,,,0,0,1,,,,0,,,63,0
431104,note_on,,,,,0,0,1,,,,0,,,47,26
431104,control_change,,,,,0,0,1,,,,0,64,127,,
431104,control_change,,,,,256,0,1,,,,0,64,0,,
431104,time_signature,2,2,48,8,1024,1,0,,,,,,,,
431104,key_signature,,,,,0,1,0,B,,,,,,,
431104,set_tempo,,,,,0,1,0,,857142,,,,,,
431104,note_off,,,,,0,0,1,,,,0,,,54,0
431206,control_change,,,,,102,0,1,,,,0,64,0,,
431358,control_change,,,,,152,0,1,,,,0,64,127,,
433152,note_off,,,,,1794,0,1,,,,0,,,63,0
433152,note_on,,,,,0,0,1,,,,0,,,59,25
433152,note_on,,,,,0,0,1,,,,0,,,51,25
433152,note_on,,,,,0,0,1,,,,0,,,63,39
433192,note_off,,,,,40,0,1,,,,0,,,54,0
433192,note_off,,,,,0,0,1,,,,0,,,66,0
433226,control_change,,,,,34,0,1,,,,0,64,0,,
433372,control_change,,,,,146,0,1,,,,0,64,127,,
433664,set_tempo,,,,,2560,1,0,,857142,,,,,,
433664,note_on,,,,,292,0,1,,,,0,,,64,35
433704,note_off,,,,,40,0,1,,,,0,,,63,0
433835,set_tempo,,,,,171,1,0,,750000,,,,,,
433835,note_on,,,,,131,0,1,,,,0,,,63,33
433863,control_change,,,,,28,0,1,,,,0,64,0,,
433875,note_off,,,,,12,0,1,,,,0,,,64,0
433998,control_change,,,,,123,0,1,,,,0,64,127,,
434005,note_on,,,,,7,0,1,,,,0,,,61,32
434176,set_tempo,,,,,341,1,0,,923076,,,,,,
434176,note_off,,,,,171,0,1,,,,0,,,63,0
434176,note_on,,,,,0,0,1,,,,0,,,63,30
434216,note_off,,,,,40,0,1,,,,0,,,61,0
434252,control_change,,,,,36,0,1,,,,0,64,0,,
434404,control_change,,,,,152,0,1,,,,0,64,127,,
434688,note_on,,,,,284,0,1,,,,0,,,52,34
434688,note_on,,,,,0,0,1,,,,0,,,61,34
434688,note_on,,,,,0,0,1,,,,0,,,64,48
434728,note_off,,,,,0,0,1,,,,0,,,59,0
434728,note_off,,,,,40,0,1,,,,0,,,51,0
434728,note_off,,,,,0,0,1,,,,0,,,63,0
434760,control_change,,,,,32,0,1,,,,0,64,0,,
434912,control_change,,,,,152,0,1,,,,0,64,127,,
435200,note_on,,,,,0,0,1,,,,0,,,35,21
435200,control_change,,,,,288,0,1,,,,0,64,0,,
435200,control_change,,,,,0,0,1,,,,0,64,127,,
435200,note_off,,,,,0,0,1,,,,0,,,64,0
435200,note_off,,,,,0,0,1,,,,0,,,35,0
435200,note_off,,,,,0,0,1,,,,0,,,42,0
435200,note_off,,,,,0,0,1,,,,0,,,47,0
435200,note_on,,,,,0,0,1,,,,0,,,56,37
435200,note_on,,,,,0,0,1,,,,0,,,64,37
435200,note_on,,,,,0,0,1,,,,0,,,68,51
435200,note_on,,,,,0,0,1,,,,0,,,47,33
435200,set_tempo,,,,,1024,1,0,,1090909,,,,,,
435240,note_off,,,,,0,0,1,,,,0,,,61,0
435240,note_off,,,,,40,0,1,,,,0,,,52,0
435302,control_change,,,,,62,0,1,,,,0,64,0,,
435403,control_change,,,,,101,0,1,,,,0,64,127,,
435968,note_off,,,,,565,0,1,,,,0,,,56,0
435968,note_off,,,,,0,0,1,,,,0,,,64,0
435968,note_off,,,,,0,0,1,,,,0,,,68,0
435968,note_on,,,,,0,0,1,,,,0,,,54,29
435968,note_on,,,,,0,0,1,,,,0,,,63,29
435968,note_on,,,,,0,0,1,,,,0,,,66,43
436224,note_on,,,,,0,0,1,,,,0,,,63,28
436224,note_on,,,,,0,0,1,,,,0,,,66,42
436224,note_on,,,,,0,0,1,,,,0,,,54,28
436224,set_tempo,,,,,1024,1,0,,1000000,,,,,,
436224,note_off,,,,,0,0,1,,,,0,,,63,0
436224,note_off,,,,,256,0,1,,,,0,,,54,0
436224,note_off,,,,,0,0,1,,,,0,,,66,0
436317,control_change,,,,,93,0,1,,,,0,64,0,,
436571,control_change,,,,,254,0,1,,,,0,64,127,,
437760,note_on,,,,,0,0,1,,,,0,,,66,40
437760,note_on,,,,,0,0,1,,,,0,,,54,32
437760,note_on,,,,,0,0,1,,,,0,,,63,30
437760,note_off,,,,,0,0,1,,,,0,,,63,0
437760,note_off,,,,,1189,0,1,,,,0,,,54,0
437760,note_off,,,,,0,0,1,,,,0,,,66,0
437760,set_tempo,,,,,1536,1,0,,1000000,,,,,,
438272,note_off,,,,,512,0,1,,,,0,,,54,0
438272,note_off,,,,,0,0,1,,,,0,,,63,0
438272,note_off,,,,,0,0,1,,,,0,,,66,0
438272,note_on,,,,,0,0,1,,,,0,,,52,38
438272,note_on,,,,,0,0,1,,,,0,,,64,47
438272,note_on,,,,,0,0,1,,,,0,,,61,35
438272,set_tempo,,,,,512,1,0,,857142,,,,,,
438297,control_change,,,,,25,0,1,,,,0,64,0,,
438500,control_change,,,,,203,0,1,,,,0,64,127,,
438784,note_off,,,,,284,0,1,,,,0,,,52,0
438784,note_off,,,,,0,0,1,,,,0,,,64,0
438784,note_on,,,,,0,0,1,,,,0,,,51,35
438784,note_on,,,,,0,0,1,,,,0,,,59,32
438784,note_on,,,,,0,0,1,,,,0,,,63,44
438784,set_tempo,,,,,512,1,0,,1090909,,,,,,
438784,note_off,,,,,0,0,1,,,,0,,,61,0
438873,control_change,,,,,89,0,1,,,,0,64,0,,
439042,control_change,,,,,169,0,1,,,,0,64,127,,
439296,control_change,,,,,254,0,1,,,,0,64,0,,
439296,set_tempo,,,,,512,1,0,,1000000,,,,,,
439296,note_off,,,,,0,0,1,,,,0,,,63,0
439296,note_off,,,,,0,0,1,,,,0,,,35,0
439296,note_off,,,,,0,0,1,,,,0,,,47,0
439296,note_on,,,,,0,0,1,,,,0,,,52,34
439296,note_on,,,,,0,0,1,,,,0,,,61,34
439296,note_on,,,,,0,0,1,,,,0,,,64,48
439296,note_on,,,,,0,0,1,,,,0,,,34,11
439296,note_on,,,,,0,0,1,,,,0,,,42,11
439296,note_on,,,,,0,0,1,,,,0,,,46,23
439296,note_off,,,,,0,0,1,,,,0,,,59,0
439296,control_change,,,,,0,0,1,,,,0,64,127,,
439296,note_off,,,,,0,0,1,,,,0,,,51,0
439431,control_change,,,,,135,0,1,,,,0,64,0,,
439651,control_change,,,,,220,0,1,,,,0,64,127,,
440120,note_on,,,,,469,0,1,,,,0,,,64,26
440220,note_on,,,,,100,0,1,,,,0,,,73,26
440320,set_tempo,,,,,1024,1,0,,857142,,,,,,
440320,note_on,,,,,100,0,1,,,,0,,,76,40
441344,note_off,,,,,0,0,1,,,,0,,,76,0
441344,note_off,,,,,1024,0,1,,,,0,,,52,0
441344,note_off,,,,,0,0,1,,,,0,,,61,0
441344,note_off,,,,,0,0,1,,,,0,,,64,0
441344,note_off,,,,,0,0,1,,,,0,,,64,0
441344,note_off,,,,,0,0,1,,,,0,,,73,0
441344,note_off,,,,,0,0,1,,,,0,,,34,0
441344,note_off,,,,,0,0,1,,,,0,,,42,0
441344,note_off,,,,,0,0,1,,,,0,,,46,0
441344,note_on,,,,,0,0,1,,,,0,,,30,10
441344,note_on,,,,,0,0,1,,,,0,,,42,22
441856,note_on,,,,,512,0,1,,,,0,,,52,29
441856,note_on,,,,,0,0,1,,,,0,,,61,26
441856,set_tempo,,,,,1536,1,0,,923076,,,,,,
441856,note_on,,,,,0,0,1,,,,0,,,64,38
442368,note_off,,,,,0,0,1,,,,0,,,61,0
442368,note_on,,,,,0,0,1,,,,0,,,51,33
442368,note_on,,,,,0,0,1,,,,0,,,59,30
442368,note_on,,,,,0,0,1,,,,0,,,63,42
442368,note_off,,,,,0,0,1,,,,0,,,64,0
442368,note_off,,,,,512,0,1,,,,0,,,52,0
442427,control_change,,,,,59,0,1,,,,0,64,0,,
442596,control_change,,,,,169,0,1,,,,0,64,127,,
442880,set_tempo,,,,,1024,1,0,,1000000,,,,,,
442880,note_off,,,,,284,0,1,,,,0,,,51,0
442880,note_on,,,,,0,0,1,,,,0,,,49,31
442880,note_on,,,,,0,0,1,,,,0,,,58,28
442880,note_on,,,,,0,0,1,,,,0,,,61,40
442880,note_off,,,,,0,0,1,,,,0,,,63,0
442880,note_off,,,,,0,0,1,,,,0,,,59,0
442986,control_change,,,,,106,0,1,,,,0,64,0,,
443189,control_change,,,,,203,0,1,,,,0,64,127,,
443392,note_off,,,,,0,0,1,,,,0,,,42,0
443392,note_off,,,,,0,0,1,,,,0,,,30,0
443392,note_off,,,,,0,0,1,,,,0,,,58,0
443392,note_on,,,,,0,0,1,,,,0,,,59,23
443392,control_change,,,,,0,0,1,,,,0,64,127,,
443392,control_change,,,,,203,0,1,,,,0,64,0,,
443392,note_on,,,,,0,0,1,,,,0,,,63,37
443392,note_on,,,,,0,0,1,,,,0,,,35,9
443392,note_on,,,,,0,0,1,,,,0,,,42,9
443392,note_on,,,,,0,0,1,,,,0,,,47,21
443392,note_on,,,,,0,0,1,,,,0,,,51,23
443392,note_off,,,,,0,0,1,,,,0,,,49,0
443392,note_off,,,,,0,0,1,,,,0,,,61,0
443392,set_tempo,,,,,512,1,0,,1200000,,,,,,
443494,control_change,,,,,102,0,1,,,,0,64,0,,
443697,control_change,,,,,203,0,1,,,,0,64,127,,
444216,note_on,,,,,519,0,1,,,,0,,,63,22
444316,note_on,,,,,100,0,1,,,,0,,,71,14
444374,note_off,,,,,58,0,1,,,,0,,,63,0
444416,note_on,,,,,42,0,1,,,,0,,,75,28
445440,note_off,,,,,0,0,1,,,,0,,,75,0
445440,note_off,,,,,1024,0,1,,,,0,,,71,0
445440,set_tempo,,,,,2048,1,0,,857142,,,,,,
446464,note_off,,,,,0,0,1,,,,0,,,63,0
446464,note_off,,,,,1024,0,1,,,,0,,,51,0
446464,note_off,,,,,0,0,1,,,,0,,,59,0
446506,control_change,,,,,42,0,1,,,,0,64,0,,
446794,control_change,,,,,288,0,1,,,,0,64,127,,
447232,note_on,,,,,438,0,1,,,,0,,,54,35
447232,note_on,,,,,0,0,1,,,,0,,,66,47
447232,note_on,,,,,0,0,1,,,,0,,,63,35
447488,control_change,,,,,256,0,1,,,,0,64,0,,
447488,control_change,,,,,0,0,1,,,,0,64,127,,
447488,note_off,,,,,0,0,1,,,,0,,,54,0
447488,note_off,,,,,0,0,1,,,,0,,,63,0
447488,note_off,,,,,0,0,1,,,,0,,,66,0
447488,note_off,,,,,0,0,1,,,,0,,,42,0
447488,note_off,,,,,0,0,1,,,,0,,,47,0
447488,note_on,,,,,0,0,1,,,,0,,,54,34
447488,note_on,,,,,0,0,1,,,,0,,,63,34
447488,note_on,,,,,0,0,1,,,,0,,,66,48
447488,note_on,,,,,0,0,1,,,,0,,,35,21
447488,note_on,,,,,0,0,1,,,,0,,,42,21
447488,note_on,,,,,0,0,1,,,,0,,,47,33
447488,note_off,,,,,0,0,1,,,,0,,,35,0
447488,set_tempo,,,,,2048,1,0,,857142,,,,,,
447590,control_change,,,,,102,0,1,,,,0,64,0,,
447742,control_change,,,,,152,0,1,,,,0,64,127,,
449536,note_on,,,,,0,0,1,,,,0,,,59,25
449536,note_on,,,,,0,0,1,,,,0,,,51,25
449536,note_on,,,,,0,0,1,,,,0,,,63,39
449536,note_off,,,,,1794,0,1,,,,0,,,63,0
449576,note_off,,,,,0,0,1,,,,0,,,66,0
449576,note_off,,,,,40,0,1,,,,0,,,54,0
449610,control_change,,,,,34,0,1,,,,0,64,0,,
449756,control_change,,,,,146,0,1,,,,0,64,127,,
450048,note_on,,,,,292,0,1,,,,0,,,64,35
450048,set_tempo,,,,,2560,1,0,,857142,,,,,,
450088,note_off,,,,,40,0,1,,,,0,,,63,0
450219,note_on,,,,,131,0,1,,,,0,,,63,33
450219,set_tempo,,,,,171,1,0,,750000,,,,,,
450247,control_change,,,,,28,0,1,,,,0,64,0,,
450259,note_off,,,,,12,0,1,,,,0,,,64,0
450382,control_change,,,,,123,0,1,,,,0,64,127,,
450389,note_on,,,,,7,0,1,,,,0,,,61,32
450560,set_tempo,,,,,341,1,0,,923076,,,,,,
450560,note_off,,,,,171,0,1,,,,0,,,63,0
450560,note_on,,,,,0,0,1,,,,0,,,63,30
450600,note_off,,,,,40,0,1,,,,0,,,61,0
450636,control_change,,,,,36,0,1,,,,0,64,0,,
450788,control_change,,,,,152,0,1,,,,0,64,127,,
451072,note_on,,,,,284,0,1,,,,0,,,52,34
451072,note_on,,,,,0,0,1,,,,0,,,64,48
451072,set_tempo,,,,,512,1,0,,1090909,,,,,,
451072,note_on,,,,,0,0,1,,,,0,,,61,34
451112,note_off,,,,,40,0,1,,,,0,,,51,0
451112,note_off,,,,,0,0,1,,,,0,,,59,0
451112,note_off,,,,,0,0,1,,,,0,,,63,0
451144,control_change,,,,,32,0,1,,,,0,64,0,,
451296,control_change,,,,,152,0,1,,,,0,64,127,,
451584,control_change,,,,,288,0,1,,,,0,64,0,,
451584,control_change,,,,,0,0,1,,,,0,64,0,,
451584,control_change,,,,,0,0,1,,,,0,64,0,,
451584,note_off,,,,,0,0,1,,,,0,,,35,0
451584,note_off,,,,,0,0,1,,,,0,,,42,0
451584,note_off,,,,,0,0,1,,,,0,,,47,0
451584,note_on,,,,,0,0,1,,,,0,,,56,37
451584,note_on,,,,,0,0,1,,,,0,,,64,37
451584,control_change,,,,,0,0,1,,,,0,64,127,,
451584,note_on,,,,,0,0,1,,,,0,,,68,51
451584,note_on,,,,,0,0,1,,,,0,,,35,21
451584,note_off,,,,,0,0,1,,,,0,,,64,0
451584,note_on,,,,,0,0,1,,,,0,,,47,33
451624,note_off,,,,,0,0,1,,,,0,,,61,0
451624,note_off,,,,,40,0,1,,,,0,,,52,0
451686,control_change,,,,,62,0,1,,,,0,64,0,,
451787,control_change,,,,,101,0,1,,,,0,64,127,,
452352,note_on,,,,,0,0,1,,,,0,,,54,29
452352,set_tempo,,,,,1280,1,0,,1000000,,,,,,
452352,note_off,,,,,565,0,1,,,,0,,,56,0
452352,note_on,,,,,0,0,1,,,,0,,,66,43
452352,note_on,,,,,0,0,1,,,,0,,,63,29
452352,note_off,,,,,0,0,1,,,,0,,,68,0
452352,note_off,,,,,0,0,1,,,,0,,,64,0
452608,set_tempo,,,,,256,1,0,,857142,,,,,,
452608,note_on,,,,,0,0,1,,,,0,,,66,42
452608,note_on,,,,,0,0,1,,,,0,,,63,28
452608,note_on,,,,,0,0,1,,,,0,,,54,28
452608,note_off,,,,,0,0,1,,,,0,,,66,0
452608,note_off,,,,,0,0,1,,,,0,,,63,0
452608,note_off,,,,,256,0,1,,,,0,,,54,0
452701,control_change,,,,,93,0,1,,,,0,64,0,,
452955,control_change,,,,,254,0,1,,,,0,64,127,,
454128,control_change,,,,,1173,0,1,,,,0,64,127,,
455424,note_off,,,,,0,0,1,,,,0,,,66,0
455424,note_on,,,,,0,0,1,,,,0,,,66,44
455424,note_off,,,,,0,0,1,,,,0,,,63,0
455424,note_off,,,,,1296,0,1,,,,0,,,54,0
455424,set_tempo,,,,,2816,1,0,,1000000,,,,,,
455424,note_on,,,,,0,0,1,,,,0,,,54,31
455424,note_on,,,,,0,0,1,,,,0,,,63,31
455680,note_on,,,,,0,0,1,,,,0,,,44,13
455680,control_change,,,,,256,0,1,,,,0,64,0,,
455680,note_off,,,,,0,0,1,,,,0,,,66,0
455680,note_off,,,,,0,0,1,,,,0,,,35,0
455680,note_off,,,,,0,0,1,,,,0,,,47,0
455680,note_on,,,,,0,0,1,,,,0,,,56,34
455680,note_on,,,,,0,0,1,,,,0,,,64,34
455680,note_off,,,,,0,0,1,,,,0,,,54,0
455680,control_change,,,,,0,0,1,,,,0,64,127,,
455680,note_off,,,,,0,0,1,,,,0,,,63,0
455680,note_on,,,,,0,0,1,,,,0,,,47,25
455680,set_tempo,,,,,256,1,0,,857142,,,,,,
455680,note_on,,,,,0,0,1,,,,0,,,68,49
455680,note_on,,,,,0,0,1,,,,0,,,35,13
455931,control_change,,,,,251,0,1,,,,0,64,0,,
456391,control_change,,,,,460,0,1,,,,0,64,127,,
457728,note_off,,,,,1337,0,1,,,,0,,,56,0
457728,note_off,,,,,0,0,1,,,,0,,,64,0
457728,note_off,,,,,0,0,1,,,,0,,,68,0
457728,note_on,,,,,0,0,1,,,,0,,,64,36
457728,note_on,,,,,0,0,1,,,,0,,,68,50
457728,note_on,,,,,0,0,1,,,,0,,,56,36
457728,set_tempo,,,,,2048,1,0,,1200000,,,,,,
458496,set_tempo,,,,,768,1,0,,923076,,,,,,
458496,note_on,,,,,0,0,1,,,,0,,,70,50
458496,note_on,,,,,0,0,1,,,,0,,,66,36
458496,note_off,,,,,768,0,1,,,,0,,,56,0
458496,note_off,,,,,0,0,1,,,,0,,,64,0
458496,note_off,,,,,0,0,1,,,,0,,,68,0
458496,note_on,,,,,0,0,1,,,,0,,,58,36
458752,note_off,,,,,256,0,1,,,,0,,,58,0
458752,note_off,,,,,0,0,1,,,,0,,,66,0
458752,note_off,,,,,0,0,1,,,,0,,,70,0
458752,note_on,,,,,0,0,1,,,,0,,,59,41
458752,note_on,,,,,0,0,1,,,,0,,,68,41
458752,note_on,,,,,0,0,1,,,,0,,,71,56
458752,set_tempo,,,,,256,1,0,,857142,,,,,,
458815,control_change,,,,,63,0,1,,,,0,64,0,,
459233,control_change,,,,,418,0,1,,,,0,64,127,,
459520,note_on,,,,,0,0,1,,,,0,,,70,45
459520,note_on,,,,,0,0,1,,,,0,,,61,45
459520,note_off,,,,,0,0,1,,,,0,,,71,0
459520,note_off,,,,,0,0,1,,,,0,,,68,0
459520,note_off,,,,,287,0,1,,,,0,,,59,0
459520,note_on,,,,,0,0,1,,,,0,,,73,61
459776,note_off,,,,,0,0,1,,,,0,,,73,0
459776,note_on,,,,,0,0,1,,,,0,,,42,24
459776,note_on,,,,,0,0,1,,,,0,,,35,24
459776,note_on,,,,,0,0,1,,,,0,,,75,67
459776,set_tempo,,,,,1024,1,0,,1000000,,,,,,
459776,note_on,,,,,0,0,1,,,,0,,,47,36
459776,control_change,,,,,256,0,1,,,,0,64,0,,
459776,control_change,,,,,0,0,1,,,,0,64,127,,
459776,note_off,,,,,0,0,1,,,,0,,,61,0
459776,note_off,,,,,0,0,1,,,,0,,,70,0
459776,note_on,,,,,0,0,1,,,,0,,,71,52
459776,note_off,,,,,0,0,1,,,,0,,,35,0
459776,note_off,,,,,0,0,1,,,,0,,,44,0
459776,note_off,,,,,0,0,1,,,,0,,,47,0
459776,note_on,,,,,0,0,1,,,,0,,,63,52
459985,control_change,,,,,209,0,1,,,,0,64,0,,
460288,note_off,,,,,0,0,1,,,,0,,,71,0
460288,note_off,,,,,0,0,1,,,,0,,,75,0
460288,note_off,,,,,303,0,1,,,,0,,,63,0
460800,note_on,,,,,512,0,1,,,,0,,,66,55
460800,note_on,,,,,0,0,1,,,,0,,,78,71
460800,note_on,,,,,0,0,1,,,,0,,,75,55
460800,set_tempo,,,,,1024,1,0,,857142,,,,,,
461030,control_change,,,,,230,0,1,,,,0,64,127,,
462848,set_tempo,,,,,2048,1,0,,923076,,,,,,
462848,note_off,,,,,1818,0,1,,,,0,,,66,0
462848,note_off,,,,,0,0,1,,,,0,,,75,0
462848,note_off,,,,,0,0,1,,,,0,,,78,0
462848,note_on,,,,,0,0,1,,,,0,,,66,56
462848,note_on,,,,,0,0,1,,,,0,,,75,56
462848,note_on,,,,,0,0,1,,,,0,,,78,70
463360,note_on,,,,,0,0,1,,,,0,,,80,72
463360,note_on,,,,,0,0,1,,,,0,,,77,58
463360,note_on,,,,,0,0,1,,,,0,,,68,58
463360,note_off,,,,,0,0,1,,,,0,,,78,0
463360,note_off,,,,,512,0,1,,,,0,,,66,0
463360,set_tempo,,,,,512,1,0,,1090909,,,,,,
463360,note_off,,,,,0,0,1,,,,0,,,75,0
463454,control_change,,,,,94,0,1,,,,0,64,0,,
463663,control_change,,,,,209,0,1,,,,0,64,127,,
463872,note_off,,,,,0,0,1,,,,0,,,47,0
463872,note_on,,,,,0,0,1,,,,0,,,42,28
463872,note_on,,,,,0,0,1,,,,0,,,34,28
463872,note_on,,,,,0,0,1,,,,0,,,82,74
463872,note_on,,,,,0,0,1,,,,0,,,78,60
463872,note_on,,,,,0,0,1,,,,0,,,70,60
